UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
77.03,97.18,22.68,16.61,100.0,0.4981,13824038,14.42,1875,6794,100.0,361000,18801,46.76,2018,13524265.207562,594.96,664.761809926566,1.80426459641,164.42004048583,28.4041532757,102978.0,54971.0,95.07
69.86,81.13,22.51,15.72,100.0,0.5197,22174758,11.41,6014,24937,11.8,361100,22744,48.13,2018,18062005.5725909,922.84,621.461330694537,2.36448351648,225.62496277423,29.3200724468,92638.0,411802.0,87.95
345.97,485.54,23.33,12.02,100.0,0.721,78565600,3.47,5693,21178,89.7,370100,10243,40.49,2018,101361151.280783,2457.98,383.555366905601,17.8497404251,568.234671877105,53.3105719918,210425.0,211324.0,96.59
406.0,715.07,19.24,16.75,100.0,0.7367,120015200,3.22,5536,4822,92.6,370200,11043,39.2,2018,44928030.5393003,3022.26,514.725892776147,22.474298441,562.636960778122,39.6840063135,451472.0,500598.0,97.27
172.19,284.08,28.56,19.75,100.0,0.7149,50683500,2.88,15220,27312,69.93,370300,5967,45.22,2018,78723970.0081187,1352.5,429.208134128331,18.2579836148,542.729164258467,51.1244837485,110275.0,1086942.0,97.51
97.07,155.38,27.16,14.67,100.0,0.5888,24023800,6.53,6660,7653,100.0,370400,4552,41.52,2018,54009102.4788089,1221.99,440.640220727965,18.6564618412,600.1655577905,56.483007482,28093.0,420981.0,97.0
73.58,152.85,30.87,28.6,99.53,0.6904,41524700,3.53,7732,3285,89.21,370500,7147,41.96,2018,23024303.1005641,1426.82,330.911555058335,17.2770150013,201.317182721712,47.7480488509,47462.0,1096139.0,97.3
154.3,336.13,28.54,15.92,100.0,0.6507,78325800,6.51,7509,12125,68.9,370600,13749,39.88,2018,63335205.6846325,2596.19,536.035620753696,13.6874602164,360.183603757472,34.0594470927,289873.0,480517.0,97.22
129.06,179.85,28.54,18.43,100.0,0.618,61567800,8.31,21808,29101,96.25,370700,15884,41.91,2018,131018507.247533,3717.15,446.552409048308,17.5858648868,411.609160903041,47.388116535,201010.0,641352.0,97.22
143.15,239.93,34.1,18.05,100.0,0.5885,49305800,9.96,12889,10468,95.2,370800,11195,41.49,2018,92812830.4871051,2307.49,398.368571599544,15.7510484519,526.405122382034,56.4454775533,74910.0,1021457.0,96.75
83.87,158.35,29.61,23.14,100.0,0.6187,36515300,7.82,6431,7348,89.11,370900,7759,45.05,2018,66065068.6119723,1639.37,407.649055446515,12.0990188484,511.997315676449,54.9210547772,32054.0,500118.0,97.03
80.89,197.94,34.5,26.23,100.0,0.6781,36414800,7.72,1947,3717,95.0,371000,5626,45.77,2018,18658047.0712229,1201.76,602.321545734139,15.4857716773,356.807949479941,27.9845684009,127487.0,215558.0,97.27
74.82,110.7,21.4,19.44,100.0,0.6035,22021700,7.56,8306,26995,88.82,371100,5332,43.13,2018,69348889.4297319,978.64,499.118329015546,14.3843462247,382.936891927426,44.7274745319,73908.0,239242.0,97.19
184.71,238.78,21.63,20.93,100.0,0.5154,47178000,7.84,8093,51444,95.15,371300,17199,42.05,2018,92075807.0924831,3571.75,456.599426768818,14.1479951114,425.053289742542,50.7996298921,43679.0,386620.0,96.55
80.82,160.06,27.29,20.8,100.0,0.5701,33803000,9.47,8507,13981,92.5,371400,10356,42.5,2018,33814585.4233747,2526.99,324.604353794274,11.4854415735,382.478379275988,55.6432916575,137460.0,460089.0,97.28
79.99,110.94,26.62,13.45,99.95,0.5177,31521500,9.86,5424,6368,58.5,371500,8620,42.14,2018,79085840.6395098,2143.66,323.801151183971,14.3356116775,480.640291806958,60.3510107952,14272.0,-1110180.0,96.98
77.05,142.4,25.72,20.11,100.0,0.5764,26405200,8.86,20944,30481,79.0,371600,9022,44.15,2018,131861050.425468,1618.63,340.97971569792,16.3093722564,294.904772710083,51.8934141317,101917.0,314908.0,97.5
91.08,163.85,25.67,12.88,99.74,0.5025,30787800,9.78,7073,8862,96.25,371700,12153,40.53,2018,30114067.4647875,2810.7,393.911147549655,12.6735584843,501.276143129661,59.507272151,19956.0,343563.0,96.81
374.05,543.92,9.77,14.26,100.0,0.7338,101433173,1.45,7766,12915,71.59,410100,7581,40.83,2018,97172023.5023227,2401.88,385.582927442681,27.6402552513,837.119981325864,61.843829095,361748.0,-8372.0,98.03
99.1,134.48,19.41,11.01,96.1,0.489,20022269,13.64,1999,808,90.02,410200,6242,38.39,2018,17556544.5991401,1333.9,380.582301811709,12.194466656,551.34661986185,62.0833504396,44454.0,879.0,96.1
206.7,227.08,12.66,10.85,100.0,0.5757,46407821,5.11,4339,8066,77.03,410300,15234,43.76,2018,60495903.4562644,1344.58,551.587198605987,7.43711313051,318.722677722911,50.3549252352,190121.0,168092.0,98.8
94.55,73.4,14.23,11.77,99.46,0.5398,21352232,7.53,2579,9333,77.85,410400,7909,40.75,2018,55822954.1080669,1392.21,485.812253855757,11.1731086047,458.370323627513,57.5149204671,51842.0,191393.0,98.41
75.48,87.0,17.1,11.83,100.0,0.518,23932238,8.15,2377,27717,66.23,410500,7346,41.61,2018,46807968.8779393,1426.89,361.677301232294,12.812890095,511.216859472786,61.8505465564,46771.0,455059.0,97.2
47.28,64.12,18.39,14.2,100.0,0.6007,8619013,6.97,3021,1292,92.15,410600,2139,41.95,2018,19413972.1815578,470.33,336.906421748714,14.5264389331,533.42996742671,60.7572174431,26432.0,-128557.0,96.05
78.78,124.76,15.09,11.7,100.0,0.5341,25265535,8.96,8251,8251,75.54,410700,8277,40.1,2018,44588555.8128546,1805.15,349.92257752687,14.2047158404,500.391381495564,61.607673377,95049.0,398056.0,93.56
80.1,113.3,17.14,14.02,100.0,0.5942,23714983,5.69,5662,3985,69.29,410800,3974,41.02,2018,39523220.6640731,1017.37,395.008463214347,17.1008134089,642.506270976859,63.336711901,42445.0,-78105.0,97.5
58.5,63.0,15.13,14.8,98.01,0.453,16544700,9.91,2942,775,96.07,410900,4269,40.59,2018,17726949.4615956,1120.22,335.489796229871,18.1878375205,617.567878887609,62.31064162,20436.0,29255.0,96.53
46.2,107.0,31.65,14.75,100.0,0.5263,28306218,5.24,2391,6357,97.67,411000,4985,41.28,2018,25988629.9004619,1049.33,446.612859167632,15.8395185557,631.303678357571,61.7661268453,64666.0,394487.0,98.02
60.44,67.67,17.05,14.95,95.0,0.5247,12366633,8.97,1661,590,99.3,411100,2695,41.13,2018,11032410.4613051,531.27,457.33348873349,13.8787091988,702.893141945774,61.4891495368,46703.0,195013.0,97.5
47.32,61.2,13.19,12.95,97.1,0.5629,15281244,7.79,1389,5441,37.1,411200,9932,39.85,2018,24778588.9525875,419.37,567.348604543347,4.2726998188,166.09262557891,44.7901843853,37625.0,-1270834.0,97.0
124.41,159.8,13.5,10.61,97.1,0.4623,35667734,14.69,2922,8687,79.31,411300,26512,37.56,2018,69789071.5973138,2328.74,530.122803654798,3.9004257243,290.545296687197,51.3775325256,99620.0,521664.0,97.7
96.38,69.0,12.27,10.28,98.0,0.433,23890346,15.98,4011,5157,94.65,411400,10699,43.46,2018,33451168.4923637,2283.57,438.449027350327,9.56038105912,507.091059493085,59.1972609811,70024.0,113008.0,94.03
57.82,100.35,15.32,14.14,96.09,0.4755,23877965,18.69,731,6994,56.96,411500,18916,43.8,2018,36320407.9534014,1783.46,505.205939166087,2.6307724823,243.487249509596,48.9087958624,22911.0,465970.0,93.4
38.46,75.03,20.98,13.31,96.01,0.4282,26872100,16.71,1387,1739,99.0,411600,11959,38.57,2018,18785180.6655,2199.1,450.710892594923,8.94297403356,554.369096662487,59.309633989,38983.0,14913.0,92.99
46.88,90.0,23.46,14.21,98.32,0.441,23703300,17.41,2016,2125,84.07,411700,15082,44.98,2018,23117258.1542425,1991.26,482.204508889898,6.45957051962,358.358653018272,57.146559308,61273.0,91925.0,98.36
604.0,723.74,13.16,9.65,100.0,0.8029,148472900,2.44,12679,111728,97.34,420100,8578,39.46,2018,92620217.3797789,1245.19,459.279211896568,23.1147216399,873.411663512816,45.3466657014,1344072.0,526125.0,96.5
85.15,82.4,21.74,12.5,100.0,0.6329,15873300,6.03,3477,29959,73.86,420200,4575,38.55,2018,92859471.7430721,344.45,547.223963238647,8.62839614373,412.842345276873,38.8459604852,47287.0,629320.0,92.88
59.06,113.39,23.27,14.96,100.0,0.5591,17478200,9.05,707,2656,80.7,420300,23687,40.13,2018,7508888.60735934,288.89,635.299599018112,1.22697548833,106.056587631386,35.2360996366,46469.0,11759.0,96.0
80.22,176.78,27.19,14.98,100.0,0.6086,40641800,9.51,6079,12840,36.72,420500,21214,41.28,2018,48825380.9312993,397.61,656.276193122812,3.11015831135,146.100212033786,35.9693127336,141661.0,121142.0,96.3
113.28,199.0,17.47,14.35,100.0,0.608,43097900,9.62,4071,5421,48.09,420600,19724,38.74,2018,44969557.0089332,1130.82,556.866496869532,2.94500253678,210.267957227139,45.6430782881,302249.0,303068.0,93.0
43.79,64.55,11.55,15.27,100.0,0.6591,10053000,9.37,1677,13016,83.35,420700,1585,43.22,2018,28072800.1752394,151.89,477.868709086148,19.9577819786,502.344537815126,43.8566046218,30040.0,346873.0,93.22
47.65,63.74,21.01,13.8,100.0,0.5921,18478900,12.24,1964,8898,34.67,420800,12342,43.35,2018,20033346.2601531,375.73,494.625100767633,2.42005507857,177.488002381661,47.6486657608,71851.0,129963.0,95.12
55.31,55.4,25.74,9.31,100.0,0.5757,19129000,15.01,3918,4087,66.17,420900,8913,37.95,2018,24192692.3976267,484.89,467.15461533062,6.26549865229,412.416123442528,46.1933126232,105927.0,-161455.0,96.03
82.92,89.44,12.39,10.6,99.94,0.5581,20821800,19.44,4512,13880,28.27,421000,14084,36.36,2018,27887199.8621092,640.68,438.293599919116,3.80572321238,313.254807945624,46.4769214111,98410.0,463597.0,95.15
36.62,71.59,30.55,14.68,100.0,0.537,13624200,13.72,1666,6049,85.65,421200,9758,41.27,2018,20215623.5385774,265.63,585.432755337274,3.5513136289,196.754661959942,35.2640132988,52106.0,75779.0,88.78
47.69,76.78,13.64,10.87,98.96,0.5212,10111900,14.25,325,641,89.13,421300,9610,39.81,2018,7572091.71593504,250.85,544.325529806617,1.92700197855,170.404234329944,46.0150955347,15081.0,20.0,96.12
374.43,365.32,13.17,11.38,99.68,0.7912,110034116,2.9,3475,5479,82.03,430100,11817,41.49,2018,21992259.4382515,778.75,595.067873315152,12.0691813261,469.237225107392,36.5962615165,361871.0,127125.0,96.61
115.26,145.82,21.14,14.28,99.99,0.6715,26315423,7.05,1978,10684,92.2,430200,11247,42.67,2018,24998018.2365343,389.11,673.478524348525,3.86101514749,273.118950793005,32.4898698173,176280.0,51298.0,93.89
78.84,80.04,28.64,10.86,100.0,0.629,21613580,5.79,2568,36683,93.79,430300,5006,45.81,2018,33776613.9667305,227.81,622.171309350699,8.2257034524,430.351175132676,38.3997600102,116084.0,153915.0,96.14
95.45,130.6,12.08,13.11,99.51,0.5361,30460279,11.06,3114,11664,72.65,430400,15297,41.25,2018,15060348.0001048,640.05,618.846194528876,3.22752808989,370.371887188719,37.3667466713,44286.0,48758.0,80.45
64.0,78.0,19.74,13.34,96.64,0.4749,17826481,16.59,1176,4440,83.8,430500,20819,41.82,2018,16961715.0252577,334.38,666.583910781324,1.91018309385,269.236893275122,32.3090794876,33806.0,-53439.0,80.76
86.5,110.0,22.29,9.76,99.98,0.58,34110068,9.38,6515,8016,74.22,430600,14856,42.07,2018,26320961.0659476,455.2,560.638220746181,4.00242065627,286.798697035503,37.8110456506,83226.0,356340.0,85.04
74.44,104.91,14.52,13.23,100.0,0.5315,33942030,10.25,3637,5976,98.93,430700,18177,44.39,2018,28316858.5654967,431.28,553.946007394044,3.33806458712,243.755487053021,39.9396599987,82578.0,539227.0,96.86
19.31,33.38,20.68,9.64,100.0,0.492,5789155,10.15,64,1540,99.8,430800,9537,40.53,2018,3095894.1442167,93.85,700.766598334404,1.60607015333,120.617404292115,30.993011909,8286.0,33029.0,94.52
56.93,82.2,15.1,9.81,100.0,0.5018,17583780,13.98,2578,3854,91.0,430900,12321,40.03,2018,13721936.137159,290.05,543.796417106473,2.36664772266,274.68456129624,37.4373136271,38361.0,51985.0,95.61
65.08,78.6,12.67,9.9,98.22,0.5488,23918696,8.46,3166,9758,76.21,431000,19340,46.54,2018,24806857.4940431,452.94,782.220666273108,2.23603995239,189.425919300338,28.5901202856,78222.0,596688.0,81.28
48.62,66.72,20.62,11.52,100.0,0.4969,18056499,16.38,363,5343,78.72,431100,22262,38.32,2018,5457438.08353545,519.26,702.421146455145,1.87188915295,186.22016070628,32.6899105853,52193.0,-5650.0,95.89
37.14,64.0,12.88,8.52,100.0,0.4775,15132689,12.49,1433,4212,99.3,431200,27577,39.26,2018,9589111.79431635,276.93,665.647112239971,1.3831432929,135.412818537069,30.7435562891,55654.0,89860.0,92.36
45.8,51.3,44.89,9.62,100.0,0.4811,15404137,9.86,2174,34366,89.98,431300,8108,41.02,2018,33169529.3118937,275.67,623.527603643941,3.84385791811,368.790956749672,34.3608076984,25612.0,99355.0,95.62
665.61,1300.01,14.25,22.95,100.0,0.8638,228593471,0.98,14020,8118,81.1,440100,7215,45.13,2018,67773803.9493118,1454.86,852.57875980418,35.2474004051,1470.48652861278,31.8727887189,1636655.0,481600.0,95.53
63.43,105.08,12.94,13.87,100.0,0.5649,13439110,11.61,7313,19169,63.56,440200,18412,46.64,2018,34934056.4335796,388.73,934.653074719352,3.0288430201,124.492068204954,28.0441883009,45974.0,204681.0,91.72
1302.66,927.96,9.1,15.35,100.0,0.9975,242219771,0.09,7759,470,54.31,440300,1943,44.98,2018,21729412.5995886,838.3,839.806746987951,55.2859148339,4397.91625615764,27.5178944872,5549817.0,-43558.0,97.265
84.08,141.31,13.06,19.9,100.0,0.9008,29147350,1.72,4297,4506,91.57,440400,1579,49.7,2018,30001425.2009047,310.66,652.202576950608,38.7927328557,963.962287104623,27.4141889716,455217.0,-103560.0,95.3220000000001
244.16,281.65,9.76,15.16,98.0,0.7041,25120504,4.4,6631,2181,95.88,440500,2177,44.27,2018,25001904.663388,499.71,870.708060777749,40.4272959184,2136.39731800766,27.0111303189,39795.0,322402.0,96.44
135.75,160.78,16.83,17.25,100.0,0.9498,99358845,1.45,15671,17144,82.87,440600,3796,44.25,2018,35505105.9294577,1349.68,568.585381355933,43.7141728135,1551.06969003537,33.7401567358,546769.0,438853.0,95.33
96.82,158.42,19.55,17.88,100.0,0.665,29004073,6.95,9913,8682,91.92,440700,9366,44.91,2018,28361646.3562229,648.64,865.302610907452,15.03967845,395.284832904884,28.6364070706,132816.0,260270.0,94.65
91.78,111.19,14.57,16.97,100.0,0.4301,30083928,17.74,4985,9569,96.89,440800,12338,43.73,2018,41074879.4224374,665.91,730.631725111164,8.63486768957,462.241925147398,25.7403362604,29871.0,-131547.0,85.6
82.59,119.26,7.68,17.5,100.0,0.43,30921768,16.02,2384,3241,97.27,440900,11342,42.71,2018,16856319.6142417,333.22,916.099563102791,7.79110217638,423.389575910012,27.1451783193,33321.0,-1912.0,89.46
64.09,124.04,19.57,19.98,99.87,0.4776,22018012,15.8,6067,25883,96.23,441200,14899,33.71,2018,19539358.0120357,394.0,1100.61771268879,6.13916661075,213.785470040507,31.2386601727,69917.0,-6451.0,92.88
117.48,278.42,12.99,16.78,100.0,0.7076,41030532,4.29,6463,13810,84.91,441300,11319,43.4,2018,20590305.8948085,594.64,1047.07198141107,16.4517532411,331.993641254979,27.5659329025,221734.0,110467.0,96.6
43.95,63.51,17.97,17.03,100.0,0.4759,11102133,17.67,3686,15845,99.0,441400,15865,42.96,2018,18015517.7140994,327.08,1132.94980659885,3.90989911728,217.41467265282,26.2835504453,82364.0,218396.0,100.0
28.66,33.07,16.62,15.09,98.64,0.5515,9203183,14.56,426,1110,94.0,441500,4817,36.0,2018,18504319.8813565,226.82,1003.86003195776,15.1447023587,496.025477707006,25.2324256364,59644.0,95876.0,92.58
25.75,40.32,18.73,13.4,100.0,0.4525,10060027,10.71,650,3600,80.99,441600,15655,42.34,2018,9152811.04814569,208.17,1165.51267395032,3.11082704845,153.134182419897,26.6154515606,75356.0,116529.0,85.2428571428572
22.0,33.0,12.99,11.4,100.0,0.5261,13503149,16.24,892,10164,95.49,441700,7815,41.8,2018,14360690.7135521,229.7,976.131260288275,6.90428429916,254.434149302043,26.7392279596,27673.0,6623.0,95.24
47.11,80.41,21.61,14.13,100.0,0.52,15651949,14.78,4557,33225,87.48,441800,19042,40.72,2018,35041894.8700679,417.41,953.242168265419,5.16986186249,158.229103312238,29.6813926054,57419.0,-5556.0,91.35
231.58,1007.76,18.0,24.06,100.0,0.9102,82785920,0.3,19341,20110,66.32,441900,2450,53.59,2018,37714547.5236755,1195.62,568.575130890053,57.6832653061,2794.14757853403,32.454602104,393445.0,139990.0,94.5
53.86,166.5,25.9,5.5,100.0,0.8835,36327013,1.7,7044,5609,85.67,442000,1744,38.2,2018,18489498.4294585,611.72,502.48326297492,50.071783545,1521.02812939522,29.6034880164,410488.0,-27142.0,96.57
76.91,88.93,10.04,12.74,84.66,0.653,10672790,7.14,764,679,98.65,445100,3113,41.17,2018,12979736.8529499,282.25,1124.61367412878,16.7216083487,703.266904822659,26.6212508546,13359.0,212570.0,88.3116666666666
81.48,139.0,17.35,12.6,98.97,0.5118,21524681,7.64,1789,2879,43.47,445200,5258,41.17,2018,14396182.3044469,505.68,1009.77285551152,20.157159048,913.758857826282,27.2679485486,37969.0,-1372.0,85.54
27.41,30.13,9.64,16.38,100.0,0.4224,8491284,18.23,1307,10021,95.56,445300,7783,42.02,2018,51585615.491367,218.09,1052.25890789631,5.4838254172,249.987204224637,29.3156381881,31104.0,217499.0,76.56
232.42,316.56,13.87,11.63,98.86,0.4861,40269053,10.46,5178,10274,99.1,450100,22100,42.36,2018,59306992.5945657,652.11,846.762611313706,5.72795182905,246.091051749349,32.018960598,78509.0,52797.0,82.95
128.45,232.28,16.23,14.08,99.89,0.6474,30536457,6.39,4365,62041,93.66,450200,18603,43.97,2018,32520114.6366288,376.82,781.78999785078,3.31186841539,162.916576018743,31.1817391947,38768.0,396710.0,72.84
87.0,109.46,18.83,13.18,100.0,0.5,20036055,19.64,1429,5267,92.83,450300,27661,41.21,2018,12427772.8957006,413.44,795.356145905478,2.08790771679,138.269046350559,30.3257747502,26620.0,150658.0,97.87
48.51,61.0,19.91,11.31,97.1,0.5394,10298470,13.91,2280,4055,70.36,450400,12565,43.61,2018,6592591.3303614,146.86,1147.20484315624,2.29375199235,187.12139776208,31.4692049948,21149.0,2077.0,67.19
39.07,82.38,26.25,10.97,100.0,0.586,12133010,16.58,1340,10074,96.66,450500,3399,40.56,2018,11013306.3645077,156.28,702.030181026808,9.44464847849,373.929564193169,29.9532548723,45606.0,26105.0,95.28
19.02,48.78,34.56,21.01,100.0,0.584,6968185,13.9,849,9059,93.69,450600,5985,36.21,2018,16203072.8538621,108.87,1095.20316324909,4.95464779672,116.381806108898,28.6109521133,3971.0,252521.0,50.64
32.19,90.51,37.88,12.56,99.26,0.4,12919647,18.99,2231,2432,97.57,450700,10682,39.09,2018,20339970.4700722,171.0,856.726876463699,3.56871345029,237.519931450712,30.8162014159,12985.0,-159260.333333313,85.0
41.09,82.53,31.26,16.96,100.0,0.5009,11698754,16.94,1560,16119,99.0,450800,10607,41.32,2018,85443670.6682692,291.66,886.8305804765,4.11280602637,317.535157988429,33.6880635869,5496.0,127608.0,76.35
57.97,75.0,16.31,14.08,100.0,0.4929,16154571,17.11,2263,7470,29.02,450900,12823,39.41,2018,5259649.73014244,297.05,951.6318687963,4.23111076492,350.459850865841,30.2540357546,18421.0,4340.0,98.07
21.14,53.14,25.56,12.85,100.0,0.3706,11767732,16.59,2315,7219,17.32,451000,36197,30.17,2018,23988049.3017546,180.71,1002.34951800692,1.46871206269,77.8990397093174,27.4872384165,24424.0,247234.0,90.16
18.63,46.85,30.46,18.9,100.0,0.462,6026288,19.85,1084,2967,88.3,451100,11753,34.68,2018,16867418.398555,156.09,1005.38945981211,1.84200221333,135.676277762911,30.3981105566,12010.0,1468.0,89.71
34.54,42.53,23.27,10.78,100.0,0.3818,7882999,20.41,2727,6447,46.39,451200,33480,33.63,2018,5899994.38058807,161.77,922.897684290384,0.746832416926,81.4712328767123,28.3870918878,11294.0,1462130.0,88.41
30.87,50.66,24.46,9.64,100.0,0.4455,6924112,23.81,4370,3767,78.78,451300,13387,34.0,2018,16931120.4239357,226.01,830.105178811269,1.81475385306,128.359688652192,32.612178855,2344.0,585669.0,86.14
17.6,35.0,18.61,18.27,97.66,0.3924,10164916,18.62,2264,10267,61.1,451400,17331,38.74,2018,9693101.94917021,128.78,975.431710801388,1.5228622499,94.9392762496573,29.1768514542,9632.0,-4628.0,62.25
33.54,51.63,13.59,13.82,100.0,0.7593,5955057,11.46,28,1763,100.0,460200,1901,43.79,2018,1860036.2831683,57.87,1030.0469324147,16.8796108634,295.526406182911,18.3655608475,31157.0,0.0,77.35
1150.52,1496.72,13.52,17.14,100.0,0.655,203631900,6.77,20780,84075,60.98,500000,82370,40.35,2018,163651519.365294,1849.69,624.946078800411,4.23743704872,269.429871954184,34.8517936461,685887.0,2420044.0,93.5
721.62,931.58,14.2,13.33,99.0,0.7312,153427716,3.41,7911,8541,73.17,510100,14334,41.33,2018,39870799.549069,1694.35,637.93559374311,18.3273107778,807.378249009213,41.6930678558,730705.0,110610.0,91.8357142857142
104.3,124.0,14.84,13.0,96.8,0.5261,14067131,10.77,867,1321,97.56,510300,4382,42.5,2018,3424004.32172321,112.52,551.086767169181,5.27016498625,476.60793026833,44.5882664661,35490.0,34456.0,70.53
55.18,81.05,13.28,13.16,100.0,0.6659,11735238,3.39,4668,35016,19.58,510400,7399,40.47,2018,25330467.5889346,35.84,847.527413111163,2.83549083064,130.611559139785,24.1444729781,12494.0,52147.0,46.08
118.43,169.01,10.52,12.5,100.0,0.5046,16949712,11.24,3993,5285,97.24,510500,12234,41.27,2018,13268344.1417347,193.05,591.565400353622,2.94405365614,270.425613213361,37.3259151874,30344.0,2764.0,79.82
50.69,89.24,15.68,12.83,100.0,0.5235,22138673,10.99,3494,7185,36.2,510600,5911,41.69,2018,6946965.43873818,351.76,611.195992714028,10.510501355,469.089081885856,40.5226621292,21934.0,36822.0,89.55
100.31,158.62,18.15,11.98,100.0,0.5253,23038214,13.08,1428,12185,97.81,510700,20258,40.02,2018,25382270.9481082,414.63,700.663306138305,3.01075799447,172.542980561555,35.0100633735,255424.0,159773.0,94.66
36.17,64.25,14.06,12.77,100.0,0.4563,8018500,14.73,511,3806,99.6,510800,16318,39.3,2018,5176483.16265802,202.98,714.572209934395,1.44767156863,115.689456526593,33.0949745666,8832.0,1119.0,93.81
47.66,83.94,26.9,15.61,100.0,0.5002,12213914,13.56,1060,737,87.0,510900,5323,34.13,2018,3328165.21075014,175.53,527.520356045955,6.01688238604,468.39683860233,38.6431884788,13268.0,21262.0,90.73
60.21,85.21,9.8,11.68,99.3,0.491,14117521,15.53,1127,13211,96.7,511000,5383,36.49,2018,17424680.8884494,120.36,543.772767020614,5.46556524968,527.029342560554,41.122893771,16793.0,320316.0,87.5
64.11,77.08,13.63,9.92,100.0,0.5183,16150949,10.27,4450,21215,67.2,511100,12722,40.37,2018,9516248.46195559,264.51,732.362202662399,3.38868842171,197.856814971751,36.6999667543,10085.0,96201.0,90.23
107.1,145.0,15.15,12.81,99.91,0.4814,20060333,19.04,609,34690,52.5,511300,12482,44.28,2018,4641330.47405235,288.32,524.802219940343,4.19044188281,382.255202821869,39.521580012,19568.0,4292.0,89.9649999999992
47.21,65.94,17.72,12.83,100.0,0.4632,12560214,14.85,2097,7103,94.43,511400,7138,40.5,2018,6924048.88513357,214.69,645.499172774423,5.21935304734,319.156721857753,39.5907298133,9668.0,5666.0,100.0
100.38,134.31,12.84,12.32,100.0,0.4964,20263707,12.27,5900,9990,98.62,511500,13259,39.3,2018,30334171.8289714,226.19,595.178564138251,2.85505389312,264.802724950326,41.1889640781,18981.0,-28800.0,89.67
31.15,72.43,25.44,23.86,100.0,0.4186,12502422,13.88,786,5686,63.45,511600,6341,40.12,2018,14357886.1785266,147.8,501.497145740235,4.66698247276,418.732418923631,38.8937873066,6946.0,1101733.0,95.0
82.66,100.3,12.71,10.66,91.2,0.4552,16901741,19.3,884,11810,85.0,511700,16587,25.7,2018,18267965.4217599,201.49,552.358209638996,2.0562488696,251.349211955322,36.8283530068,15413.0,256107.0,91.4
27.28,38.26,15.6,12.85,99.0,0.4685,6461049,13.28,566,3634,49.22,511800,15049,39.97,2018,2774375.93887956,103.59,780.042793617577,1.31830309498,77.3212908965108,28.4764953023,15330.0,84003.0,87.91
39.75,60.03,4.37,12.01,78.3,0.4185,6458842,15.21,113,1865,83.22,511900,12295,36.07,2018,2176659.50476371,106.61,572.818512483711,1.17381397998,201.036659152924,33.837686539,4941.0,-2.0,73.2
27.88,50.0,20.72,17.77,89.5,0.4271,10665332,15.64,262,1948,98.94,512000,5745,36.11,2018,2017464.26520709,102.1,543.586112279226,2.96540333797,351.693790426908,38.9471846548,20008.0,-3501.0,96.77
213.24,369.0,10.0,17.54,97.8,0.7543,37984538,4.03,5854,12271,47.67,520100,8043,40.11,2018,18187386.9160714,299.91,753.243063314709,11.3733051375,426.855038022814,29.5373616658,247794.0,1025579.0,97.7199999999998
31.04,54.2,18.41,12.09,93.84,0.4218,15256900,9.7,5342,26212,63.96,520200,9915,37.85,2018,47367202.8897866,66.27,819.519766294628,3.91811389338,228.747984496124,28.5051423464,61413.0,982072.0,87.22
106.0,149.8,13.0,22.36,85.28,0.5463,31694000,13.7,1217,13835,66.32,520300,30767,40.7,2018,32191219.4443016,326.49,688.775111447222,3.29347896756,156.69403755407,31.0594225163,89348.0,260974.0,89.3899999999994
41.93,69.2,20.21,22.03,85.72,0.3903,8494000,17.56,266,488,80.41,520400,9235,37.5,2018,13543632.7661128,126.3,778.566901501185,5.53260634852,198.476687834225,28.7472155849,35399.0,738574.0,92.52
395.68,441.13,8.53,11.11,99.68,0.7285,52068979,4.27,3000,38782,31.6,530100,21011,41.93,2018,35516059.5304332,358.24,930.156335925358,6.96830231783,246.328298828557,23.0426432701,180075.0,1009423.0,93.39
74.17,102.51,20.13,12.39,100.0,0.4845,20133556,17.89,1423,33075,70.19,530300,28922,36.8,2018,55815463.4056326,255.01,873.0907338555,2.14147353857,162.339445868033,24.5767038218,14754.0,544869.0,95.02
35.47,38.42,23.11,12.19,93.94,0.5188,14930383,10.01,1977,53589,58.14,530400,14942,39.52,2018,19680399.4543827,154.34,1045.87486402236,3.15852596315,126.639089481947,23.9346151718,39753.0,46905.0,93.46
33.35,36.98,18.71,10.54,99.98,0.3686,7381448,22.83,994,5589,80.74,530500,19060,37.23,2018,2984358.06684908,41.52,1105.04299331479,1.26089693155,106.061682090587,24.028763965,8522.0,7963.0,92.02
26.56,44.5,15.74,12.76,76.56,0.3455,8895404,18.28,2137,6833,61.47,530600,22443,32.5,2018,16401419.3012348,98.39,730.83441986174,1.41217360307,183.781224710008,28.3757082854,9779.0,200441.0,87.37
11.89,24.0,11.0,20.57,100.0,0.4044,3507628,15.04,195,3852,80.56,530700,20558,93.81,2018,3534840.98180139,12.25,883.10273343009,0.835319293809,48.0139224057917,18.5621303773,10720.0,3389.0,93.97
