UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
59.81,68.11,7.79,9.95,0.0,0.265957221740326,5062201,16.8,6154,23965,45.66,360400,19083,43.07,2006,23248782.1889312,381.26,575.013330273546,1.05548278933,181.9395703125,52.7629451041,1451.0,37633.0,7.89999999999782
42.05,43.0,14.39,10.19,100.0,0.354772707054533,2142709,12.45,5267,6178,69.31,360500,3159,42.08,2006,17258829.5966397,135.11,549.205333197888,2.70870113493,265.354575946334,56.4868711953,725.0,11565.0,102.48
13.55,23.68,10.84,3.61,100.0,0.293050022133687,1432082,14.16,6204,10908,60.97,360600,3558,35.18,2006,6678453.5939248,284.98,529.742533147243,2.13295615276,233.180114967,49.5865162082,224.0,741014.0,86.1
46.5,43.0,10.69,7.36,40.58,0.203344365093189,5827320,25.84,6723,23188,79.71,360700,39364,28.6,2006,8656743.22216743,749.48,763.432512373137,0.686146966155,153.17709394343,40.5119001473,2125.0,666.0,38.97
27.5,38.06,8.93,7.15,29.21,0.221396573321161,3517803,27.5,9563,21648,69.2,360800,25284,29.74,2006,7329400.68994344,576.96,617.617772605238,0.508426299549,140.045100289995,48.6603122785,981.0,1165.0,19.6800000000003
26.0,31.85,11.15,12.44,100.0,0.262727714809412,4397203,26.32,1675,19034,90.8,360900,18669,40.47,2006,27731955.3711564,485.88,583.426654910251,1.14315575088,216.595502442569,53.7394805663,1213.0,6706.0,98.3899999999999
40.56,33.8,9.79,4.77,57.53,0.238417843556204,3135607,26.79,7168,26565,65.98,361000,18801,24.29,2006,2841002.58564826,420.44,586.648767365954,0.550249920238,153.218137651822,45.0025087872,1144.0,2107.0,-24.25
22.8,24.1,15.0,8.51,100.0,0.181457452354747,4514277,21.21,4721,15531,98.61,361100,22744,37.34,2006,8945035.87318677,654.43,546.357692581671,1.00703296703,207.852850666755,48.6349098251,1082.0,10302.0,90.2400000000001
277.0,305.0,12.69,9.59,97.93,0.561216540979531,21850856,7.16,4949,21132,93.65,370100,10243,36.54,2006,74229424.3820039,1976.35,300.712783987364,11.6527573709,513.457889772268,81.9404437639,3737.0,73708.0,70.1499999999996
270.99,227.49,19.26,11.8,100.0,0.611385411940538,32065800,6.62,9521,30447,97.05,370200,11043,39.29,2006,32306060.6955592,2434.19,426.739349863925,13.1929621381,496.406153262998,61.9443664487,3925.0,75670.0,123.440000000001
129.57,195.7,21.12,14.25,97.25,0.437232439671872,16451600,4.19,13362,70531,81.89,370300,5967,37.75,2006,51505842.8455933,1098.14,331.589010448005,13.6136097643,499.858397873078,75.2083570698,6701.0,229066.0,77.4800000000005
65.84,105.24,14.42,8.43,69.0,0.328655536736834,7599500,9.87,12509,18325,96.15,370400,4552,30.65,2006,45200093.551407,1006.71,390.0834234761,10.2269844741,582.433080612719,78.3570394078,1544.0,60281.0,92.1
57.49,89.8,27.44,15.97,94.63,0.429875701242988,14503100,4.13,8953,18186,90.83,370500,7147,39.2,2006,13674618.8741396,996.37,294.339555697619,8.90528858378,183.086964831804,76.4254046579,2016.0,51249.0,84.21
124.62,178.5,16.67,14.64,89.36,0.459860303393951,24057504,9.81,7066,15000,88.18,370600,13749,39.71,2006,46206187.3893266,2102.84,442.533768248822,8.90041728552,350.725303989549,56.2807711463,3634.0,122942.0,74.1700000000001
97.66,122.8,17.64,16.68,98.6,0.383869798547861,17208800,13.69,12744,20456,93.5,370700,15884,35.98,2006,90174583.0491955,2826.01,370.013001618811,9.23311084773,391.414067597547,70.3655771138,2974.0,114289.0,75.0
56.81,57.87,23.69,8.88,70.29,0.265757609351712,14560939,13.71,10660,29642,91.65,370800,11195,41.93,2006,81953931.299929,1738.83,325.051837113279,8.26224681003,511.488834216503,85.103089161,2858.0,81089.0,74.2200000000003
59.31,97.4,13.51,14.56,98.5,0.284937466014138,10181800,12.65,3562,23288,93.64,370900,7759,40.53,2006,44812147.9137681,1332.77,320.099443899246,7.72050090369,500.305207587688,82.6273848108,2358.0,95799.0,80.4899999999998
44.26,92.0,29.86,23.51,100.0,0.470559980786935,13685270,9.24,2851,10793,90.0,371000,5626,46.17,2006,13466161.234078,861.45,513.400176557693,11.3138600603,336.091517027864,49.9017939244,1266.0,1588.0,82.2400000000007
54.69,61.28,21.67,18.15,91.67,0.329886685552408,5058700,16.28,6764,3374,98.24,371100,5332,42.36,2006,41472327.5218732,677.91,423.30667687235,7.62725598527,371.858138311859,65.6594102174,1098.0,90080.0,76.0
136.82,116.35,15.55,13.62,91.99,0.198292804552521,14048600,13.78,6263,19476,98.66,371300,17199,36.4,2006,61277715.4972897,2658.87,393.803003262848,6.61642320899,428.615897016755,72.739514086,2777.0,79604.0,97.3500000000001
59.0,44.0,16.82,14.56,71.82,0.278210988617012,10033800,15.28,17050,39040,96.81,371400,10356,39.18,2006,27461359.0842791,2197.01,276.742851600966,6.75993058234,369.664496844902,91.1760861854,2777.0,22218.0,78.3199999999997
61.0,59.0,20.5,13.38,81.82,0.282392374567927,8413300,18.72,11572,17722,100.0,371500,8620,36.95,2006,54670522.7403446,1747.95,278.48794535519,7.09233086191,458.10758377425,94.2861610817,2352.0,40085.0,85.9499999999998
47.0,66.8,11.25,7.19,80.0,0.251929467252653,8336700,13.66,9966,23104,99.03,371600,9022,18.36,2006,35687629.5762838,1275.51,278.016552358327,7.95654082529,285.593752363664,82.7504531852,1062.0,28275.0,84.8000000000002
63.93,54.54,11.28,9.53,86.0,0.191007512152011,5396000,34.3,4842,21503,100.0,371700,12153,57.35,2006,22313817.4205959,2154.34,321.876090865817,5.50799011532,498.889242152726,88.302883389,1152.0,12967.0,80.82
261.2,282.0,10.61,8.66,85.51,0.423267111997918,20134777,4.36,13120,117713,66.0,410100,7581,35.12,2006,66857012.3931366,1591.11,332.226717525256,16.0378888593,655.550700280112,88.33365338,3251.0,42954.0,104.1
83.47,81.0,8.05,4.89,0.0,0.193380595666057,4752888,29.73,3508,17344,100.0,410200,6242,26.22,2006,13938662.3511549,1027.49,326.366792334273,5.19286742364,547.655418412411,90.0103609746,910.0,8904.0,77.5
160.43,144.49,6.98,7.64,83.05,0.273197971071208,13336460,9.93,11835,110323,49.22,410300,15234,38.15,2006,52295934.7956166,968.29,471.664254017144,4.61003555907,312.755939625454,69.7253654262,1203.0,101962.0,68.1900000000005
88.25,66.46,5.1,6.7,0.0,0.245356967011324,6754105,11.94,6570,45452,67.8,410400,7909,25.05,2006,35023070.648605,1135.65,435.143307023196,7.44455709036,458.076624898585,79.3955372784,1233.0,17355.0,92.02
69.0,73.0,10.95,6.15,100.0,0.217626873758353,6460021,15.86,10353,70782,73.4,410500,7346,34.49,2006,28414761.395345,1101.5,290.018187001143,7.22062415197,516.00417219799,91.0978875022,1502.0,25938.0,33.5099999999984
40.19,42.14,11.08,8.66,41.67,0.314221398305085,2216682,17.55,2665,16303,85.77,410600,2139,37.48,2006,9547007.66649454,359.62,276.031036002938,8.58352831072,486.747882736156,94.2825120855,767.0,1753.0,68.6900000000005
99.0,89.48,8.87,7.87,71.12,0.281717744593024,6399858,16.36,19391,31562,97.81,410700,8277,39.72,2006,30631096.7619286,1430.4,295.608800556802,8.74449818622,487.449514152936,92.161662713,879.0,15375.0,104.36
81.85,77.2,11.13,9.62,84.23,0.294455551488187,6990957,10.01,13888,50308,65.39,410800,3974,39.03,2006,26929285.8793893,762.45,334.964479638009,11.2196204092,596.038155802862,90.4527000594,1133.0,20187.0,83.1
35.0,36.0,9.59,13.56,100.0,0.187051116781984,4562361,16.27,8856,13638,87.47,410900,4269,39.78,2006,11538917.0669511,897.99,256.406143631231,7.39563277765,599.989468487741,94.4452368591,1903.0,5278.0,86.0
40.15,48.0,11.6,8.24,85.71,0.223339179535441,7185397,16.44,3801,15861,85.85,411000,4985,42.79,2006,14645314.0661228,793.9,398.569978095608,8.99558676028,624.844739093242,87.6282503335,2266.0,55.0,96.96
46.36,50.1,15.38,15.94,100.0,0.236813495782568,3802783,17.93,6478,18234,100.0,411100,2695,40.86,2006,6726342.68345732,451.91,417.634200984202,7.87722551929,637.805422647528,87.5384600938,837.0,3738.0,108.360000000001
23.32,28.0,7.35,14.77,0.0,0.295529286285663,4121470,9.87,3157,66381,38.74,411200,9932,25.96,2006,22307668.5456044,288.56,484.860747403559,2.78991342863,163.662557890987,62.3360150265,530.0,187322.0,-35.0299999999988
95.97,76.67,6.54,8.96,76.54,0.156646517453575,12030522,26.18,12664,37586,80.65,411300,26512,30.69,2006,45608800.7546849,1904.56,469.534576757527,2.55325321177,275.373714626801,71.7044022036,2022.0,2366.0,65.13
93.7,58.5,7.15,3.84,81.11,0.179933996414338,6509783,33.55,2419,43819,100.0,411400,10699,24.38,2006,21406626.5025359,1833.46,409.307612798328,4.77024376576,542.195089669777,82.1257625533,1453.0,5580.0,178.5
44.7,48.0,11.66,7.02,65.64,0.165957082385182,5883499,29.58,2624,19021,99.93,411500,18916,29.06,2006,24289017.5607694,1517.02,437.304355649214,1.48356757899,267.216354475172,67.6563589271,1410.0,1524.0,209.089999999997
22.9,42.0,23.14,10.22,0.0,0.11877211606511,6777441,34.47,3110,19367,96.33,411600,11959,29.55,2006,11221329.4188368,1805.0,411.607997692468,3.89671871086,611.468386172309,83.3758538098,1033.0,4671.0,80.0
30.5,44.78,22.12,7.07,0.0,0.134054562558796,5719231,34.01,4566,24296,97.69,411700,15082,29.13,2006,15381562.1403328,1684.46,444.409843031291,2.40177624602,379.272888166077,78.280045892,1441.0,7584.0,81.7599999999999
453.0,222.3,8.78,8.55,67.98,0.633921156758341,25907569,4.9,24822,44653,88.07,420100,8578,19.76,2006,64784575.6506737,741.8,384.603402171035,10.0454227813,764.926199896783,69.4960228118,10751.0,56127.0,91.7
67.7,61.0,11.59,11.33,65.73,0.356620537820412,4010300,8.9,8818,19559,42.67,420200,4575,39.25,2006,52602209.3298711,201.37,509.395912475309,3.03593339176,420.987947882736,61.7041504436,752.0,404613.0,21.4400000000023
55.4,61.3,9.76,6.53,89.61,0.29965367965368,3381500,11.67,4336,13185,87.19,420300,23687,41.77,2006,4235576.04362308,201.35,562.254262210801,0.49702569295,110.795587875825,53.9874914611,531.0,807.0,40.5499999999993
76.0,71.41,13.5,8.81,90.29,0.327986407815506,6949100,13.98,9784,27971,69.25,420500,21214,40.75,2006,31479352.3698153,239.3,575.53212932485,1.18300037693,151.667732628871,55.5409765845,1115.0,57902.0,98.0999999999999
74.1,78.42,13.25,7.09,100.0,0.342173462335867,6751838,20.85,11158,24534,83.45,420600,19724,41.2,2006,39394915.397962,874.72,471.612006877297,1.16210045662,220.216002949853,66.1800906439,1626.0,19570.0,84.86
39.27,46.2,14.48,8.97,97.46,0.380777903043968,1683300,16.13,2488,19463,81.24,420700,1585,32.67,2006,17506581.7397529,87.12,410.642194866422,5.57214870825,479.877217553688,67.7902772568,642.0,6200.0,73.1000000000004
30.5,44.6,16.06,10.02,100.0,0.268812099426905,3487304,25.16,5430,35596,92.1,420800,12342,47.29,2006,19879510.6191142,231.53,427.102539870053,0.885954965171,185.697588568026,71.6810521886,253.0,20589.0,-33.1500000000015
27.8,32.0,18.23,8.69,23.6,0.186728844846012,4041503,26.23,6565,24074,86.7,420900,8913,38.44,2006,15550964.8168405,287.7,408.518601221824,2.31278077269,432.867315785131,69.8321643129,1067.0,11187.0,-109.679999999993
63.8,63.42,11.31,6.2,45.55,0.246638850254984,4380700,29.75,6089,19579,86.53,421000,14084,28.92,2006,12662724.292581,420.51,407.690735123112,1.20741319321,352.476948205912,73.8052575726,1037.0,13211.0,75.2699999999998
25.12,30.8,12.29,10.41,20.0,0.276511925042589,2341500,26.3,2683,15987,88.73,421200,9758,28.39,2006,6292029.85116801,143.75,555.202252447952,1.10509031199,221.398281022178,57.9175266177,486.0,1283.0,57.0
29.57,42.0,10.77,8.36,58.0,0.214600802765966,2183300,27.02,1694,7133,87.92,421300,9610,33.15,2006,4716062.42487115,163.84,478.574400230315,0.774341351661,199.554712399454,67.6077897912,294.0,43.0,54.6000000000004
214.61,155.0,13.62,7.21,100.0,0.357606973058637,17989572,7.5,4073,32288,90.3,430100,11817,38.04,2006,11590840.8535353,388.73,572.568044734192,4.93775372124,432.955760723216,59.9452119185,3937.0,9895.0,91.0999999999999
79.3,85.6,9.73,8.49,100.0,0.26858583178562,6052653,13.45,8991,45248,61.27,430200,11247,39.77,2006,18126739.1730351,244.12,626.241601268994,1.44707237133,249.100176223397,51.4300515303,816.0,346792.0,110.85
72.0,66.53,12.81,7.77,100.0,0.275510903854067,4220780,15.43,9029,50524,92.2,430300,5006,40.94,2006,20658298.7826222,134.26,577.294448312971,3.25543803632,408.841698256255,63.3094341807,779.0,23367.0,-69.5
90.1,90.0,7.95,7.05,37.72,0.369318651066758,6720697,25.47,7263,33931,58.96,430400,15297,35.59,2006,13943684.0823239,430.52,568.260272028865,1.12856022995,357.232623262326,59.3449038903,1326.0,69014.0,46.6000000000004
65.0,42.6,7.21,5.44,74.0,0.156446361821568,4095117,30.84,7747,36197,93.0,430500,20819,21.12,2006,8491587.89998326,222.79,655.371433430446,0.528377144505,271.946252338849,51.3222968971,822.0,4737.0,119.860000000001
59.33,77.94,10.39,8.05,100.0,0.382030814924819,7334020,19.97,11147,18203,90.32,430600,14856,41.15,2006,18071209.9509916,304.06,540.380806295797,1.35038999462,266.079440432301,61.643311466,1250.0,20966.0,83.1599999999999
54.89,65.43,13.29,8.37,41.67,0.233944878650761,7238368,26.34,8800,28268,87.7,430700,18177,35.28,2006,22857440.1469238,271.32,514.584104350934,0.953732739176,248.677435265105,66.6320301433,990.0,33659.0,-6.93999999999869
18.94,20.5,11.02,7.07,74.35,0.178383400433571,1275435,16.78,609,5244,78.5,430800,9537,65.41,2006,2304461.76751351,58.72,684.325495787014,0.484141986978,122.919817624401,53.6717976543,340.0,7372.0,-31.8499999999985
43.0,42.0,4.9,5.54,100.0,0.197149028077754,3362102,28.13,6644,29319,100.0,430900,12321,32.24,2006,7926697.92129218,187.81,513.963597267208,0.736137046359,279.663833690003,63.3950025099,972.0,6039.0,21.5499999999993
32.29,37.1,8.61,6.96,23.68,0.388060990885923,5462338,17.62,7033,43299,75.65,431000,19340,39.84,2006,15820623.0228127,292.91,700.023158079547,0.702478911142,182.435976942954,45.2064804991,1344.0,20470.0,21.2000000000007
38.38,45.6,10.3,4.97,12.43,0.158683982683983,4145477,30.61,3926,28831,85.7,431100,22262,31.91,2006,4209807.46887332,376.62,649.753004607796,0.594861216986,196.203124461151,50.369646377,1176.0,4577.0,91.6000000000013
28.0,32.82,6.95,6.03,0.0,0.18574,3339081,23.78,6772,16456,62.83,431200,27577,32.75,2006,8881930.59886989,164.09,670.368832176718,0.424903769337,134.750426550718,52.1916423258,516.0,33221.0,24.5999999999985
31.27,40.5,12.65,8.15,100.0,0.207188622463838,3591162,18.71,17345,46725,86.0,431300,8108,36.91,2006,24154334.9056545,181.0,604.617073547589,1.63628515047,372.334113461898,58.3174318264,899.0,17768.0,-125.149999999994
625.33,779.86,8.79,7.63,85.06,0.691976022715322,60738277,2.53,20445,16175,91.13,440100,7215,36.79,2006,62112836.598806,1087.82,755.953261041217,23.2139095206,1174.59031033713,46.1774278383,26334.0,185170.0,62.9300000000003
46.0,70.0,11.09,8.39,85.0,0.392982017982018,4005559,17.53,12940,17020,71.99,440200,18412,33.56,2006,21030622.6906609,284.83,862.896135394447,1.39391634981,122.269299287411,41.1786520305,832.0,20292.0,117.9
846.43,719.88,14.88,16.1,93.07,1.0,58135624,0.2,6295,4009,87.77,440300,1943,44.99,2006,22405764.331308,697.06,720.973627844712,47.4539073467,3118.16638935108,41.4064523856,16769.0,32186.0,89.6199999999999
70.54,108.05,27.94,10.19,68.17,1.0,7477029,3.04,3434,4692,85.73,440400,1579,42.88,2006,11757629.2831178,202.07,549.621009305655,21.5133060389,793.665644171779,40.0235352075,4996.0,11590.0,82.1399999999999
225.0,166.15,10.21,10.9,100.0,0.990895326536792,7373823,6.83,5453,5379,99.06,440500,2177,35.43,2006,17558282.4096791,377.99,805.323615761008,18.3193027211,1932.24657534247,38.3866109169,2251.0,37178.0,62.1500000000001
134.03,131.9,8.95,6.94,97.75,1.0,29281591,3.18,22491,22244,99.03,440600,3796,44.89,2006,25506801.2729847,987.15,458.884846119536,33.8735511064,1145.50343249428,49.4251208025,20095.0,36711.0,125.67
87.51,108.62,13.86,7.24,47.43,0.566246708318273,9418767,9.0,12127,19012,96.12,440700,9366,39.5,2006,20989702.3360228,468.43,760.260952345326,8.15283932804,363.816935207405,40.8022932965,4856.0,49490.0,93.5599999999999
145.94,73.35,7.5,10.0,76.18,0.371015043719111,7701767,22.03,6619,12297,90.6,440800,12338,45.88,2006,18050125.7476561,509.7,625.307620416967,3.07271514343,409.428278425843,35.3965073999,1529.0,2625.0,51.0399999999991
43.4,63.1,7.95,8.22,45.61,0.379879986886928,9231302,24.36,7500,13906,94.1,440900,11342,37.87,2006,11510346.1942548,252.92,801.361234303303,2.63683244472,386.417312932299,37.1340845365,1171.0,100957.0,118.24
42.53,65.55,13.26,19.96,20.22,0.274236994933893,5160945,31.46,7443,7232,42.88,441200,14899,39.44,2006,10146746.7117463,267.61,995.953423926958,2.96383278535,188.274501551896,45.2007985805,2456.0,2420.0,59.4500000000007
105.67,95.91,6.0,6.26,100.0,0.557618876668516,9349604,9.35,6204,1902,54.86,441300,11319,41.19,2006,6672694.94439739,366.59,950.158791719477,8.21647959628,239.765215568444,39.7773598293,2566.0,693.0,94.1899999999998
30.96,29.12,15.03,9.18,0.0,0.260729827923504,3492438,23.07,4044,10974,88.46,441400,15865,40.35,2006,10463886.9849222,226.22,1051.55258964143,1.80214375788,198.318663969609,37.612080632,1497.0,2354.0,77.1199999999999
23.0,13.2,7.87,3.73,0.0,0.500850787365034,2475548,23.98,3805,316,89.23,441500,4817,28.79,2006,1902026.98492426,161.81,908.027664304572,4.51460127293,418.869018455006,35.6933469294,484.0,884.0,-13.1900000000023
23.24,25.63,10.3,8.8,0.0,0.250776534020981,2643088,20.7,2846,10180,96.84,441600,15655,40.38,2006,3036987.54930779,125.42,1060.50489054587,1.45046657293,119.148473148473,38.6394176044,1316.0,2482.0,140.329999999987
20.07,19.8,7.42,9.46,87.0,0.388861913121428,3393210,27.14,1710,10387,92.18,441700,7815,23.7,2006,1953123.6085577,149.3,874.236339181763,2.83432392273,231.003136064745,36.5157598618,890.0,3284.0,-97.1399999999994
54.44,40.5,9.28,2.71,43.5,0.284350425847298,4322273,22.15,2852,4241,89.97,441800,19042,34.43,2006,28386322.0754741,288.77,875.067180092871,2.34665686223,136.374743157722,43.3802140428,1925.0,19138.0,-18.4899999999907
674.88,608.12,4.95,6.75,100.0,0.41839462895847,26265085,0.9,24134,23983,95.59,441900,2450,42.35,2006,42913936.838233,948.68,484.151268626661,51.8604081633,2206.86408404465,46.7455415436,3874.0,63383.0,46.6000000000004
35.72,85.6,10.79,6.41,100.0,0.518698158301701,10363164,3.5,9544,7925,87.37,442000,1744,38.99,2006,18161665.4441938,414.89,421.681897193941,39.3997791276,1203.90725047081,44.4149572013,2688.0,6571.0,81.9400000000001
38.42,41.68,8.56,8.72,100.0,0.294306940526797,3300161,11.35,1749,1214,59.61,445100,3113,34.96,2006,7850498.75660806,204.4,1027.3226171244,8.27624309392,635.77971758665,36.5467443519,1235.0,6265.0,84.7
67.17,26.7,4.39,13.64,0.0,0.344675054090873,4867500,16.91,3048,702,96.54,445200,5258,34.46,2006,4211085.42848762,351.65,926.379075703638,6.82546278806,834.109732396472,37.4964802274,1376.0,98.0,33.1000000000004
19.0,18.6,3.01,1.6,45.0,0.371898658271494,2441995,35.76,3626,3483,75.0,445300,7783,40.61,2006,36737439.0309226,163.87,923.400376587473,2.28035943517,230.316238448258,41.3849188401,1441.0,619.0,87.4599999999991
161.26,170.0,11.17,10.39,62.21,0.270505588712438,8701481,16.55,16601,50871,82.4,450100,22100,38.21,2006,35695207.3474215,395.85,729.009988408587,2.47541651576,225.683119940083,47.8640280986,2353.0,45645.0,199.120000000003
96.3,110.01,8.13,7.73,100.0,0.347202574131092,6223355,11.4,15532,30347,70.86,450200,18603,35.1,2006,20517679.0784815,240.08,756.551157407411,1.59164695764,156.290477784286,48.505581126,1384.0,51975.0,25.5500000000002
74.42,58.36,7.21,6.46,100.0,0.357687916841916,6070178,24.29,4640,16367,91.62,450300,27661,40.16,2006,9926506.60177202,269.0,765.869712231011,0.909705648369,137.238061856826,46.8395565902,2150.0,6946.0,67.7700000000004
35.89,36.0,5.72,7.04,49.42,0.198851469729414,2704162,19.59,8802,20073,94.87,450400,12565,30.72,2006,2625190.2037831,86.18,1072.22401212031,1.2515938795,183.99274864037,45.1966710465,367.0,2178.0,282.350000000006
56.0,37.2,10.17,3.32,85.79,0.306984085229515,1996407,25.17,2289,11234,42.36,450500,3399,48.06,2006,5566357.11372607,101.16,590.804975764169,4.20828961175,352.779637049258,41.5685006171,344.0,15.0,37.1499999999996
10.6,18.73,21.65,5.76,42.7,0.265904391193286,1196125,21.61,2227,7751,99.28,450600,5985,18.37,2006,5210489.70807806,56.23,1022.89348275314,1.79092955934,102.130544488712,40.4387680153,67.0,26.0,-19.3099999999977
25.56,36.14,15.85,3.53,0.0,0.112319256369061,2450725,38.08,4291,15895,91.0,450700,10682,27.79,2006,2525341.38068866,102.01,749.883123536309,1.35964912281,226.774010878474,43.8973365358,278.0,1421.0,57.48
35.11,46.26,15.03,9.64,0.0,0.109273528367684,2651911,29.08,7499,55857,88.64,450800,10607,27.0,2006,55357816.8187422,200.63,799.588396411388,1.86694915254,299.129580180982,49.7270089991,74.0,23374.0,-43.2700000000004
41.6,50.15,13.8,11.61,54.5,0.115097405261689,4150625,29.27,5430,54876,90.42,450900,12823,22.09,2006,4004311.55405158,206.26,845.307383987499,1.72472347718,332.811980033278,41.872459264,417.0,3078.0,112.210000000001
16.0,31.14,10.8,7.8,0.0,0.127613516367476,2972745,26.7,4379,46336,36.85,451000,36197,30.67,2006,6675342.63139169,82.31,899.272007078997,0.482121178678,76.2119560515616,40.0974340256,693.0,20503.0,-15.6500000000015
13.7,23.2,12.81,4.57,0.0,0.14013986013986,1896526,31.98,2749,18109,135.0,451100,11753,24.57,2006,3952834.71569571,88.77,930.916973303059,0.665957265685,137.034051378111,45.0846888364,290.0,743.0,136.599999999999
19.78,16.17,7.03,3.59,0.0,0.147214513310721,2488920,28.29,23033,6287,21.7,451200,33480,28.57,2006,4535949.80778405,101.81,850.85547676047,0.365049007889,87.6237288135593,44.1484168552,1075.0,184147.0,-48.5999999999985
12.9,19.53,9.67,2.59,0.0,0.150634036022938,2034565,36.16,29533,120056,71.58,451300,13387,16.9,2006,16715116.3365098,158.51,744.167172027589,1.06441717791,130.583191900275,49.2193272739,396.0,394670.0,32.5
11.67,12.01,15.77,6.26,0.0,0.168010291595197,1940282,36.62,10180,16866,91.32,451400,17331,41.47,2006,4866810.27519093,81.14,867.83997212543,0.676987833708,97.1754089372201,42.708934634,494.0,1544.0,38.0100000000002
17.23,20.0,15.9,30.7,100.0,0.498283098054178,1092608,28.95,292,171,90.5,460200,1901,67.2,2006,1175983.88205392,27.4,1048.01642060367,7.78070531009,212.185057964792,23.0224800182,297.0,0.0,69.25
747.02,631.35,8.14,6.45,63.63,0.26429020247775,34915700,15.09,85347,128323,72.5,500000,82370,23.46,2006,97053858.967861,822.64,566.466554390199,1.57524422062,290.496600722178,56.6156251014,13548.0,441852.0,73.1499999999996
383.09,396.94,12.24,10.42,65.23,0.517944535073409,27504776,7.68,23599,55000,97.24,510100,14334,38.67,2006,29167772.443243,869.54,491.536425329403,7.64366934077,678.838746204128,67.3549077667,7062.0,16650.0,125.379999999999
70.02,44.36,7.36,4.46,70.21,0.294077199562432,3199990,20.31,2782,9931,43.52,510300,4382,40.18,2006,3011840.29611766,65.69,391.854520069807,1.37396883593,549.369167663647,76.3612561647,1122.0,15549.0,72.25
55.54,54.0,7.93,8.43,77.92,0.539675259150537,2900717,4.69,1481,11923,30.01,510400,7399,38.02,2006,17119982.9146975,26.22,762.682008932332,3.44134304207,118.977047146402,30.0058109678,2020.0,5921.0,33.4299999999998
60.19,44.0,9.45,6.24,87.2,0.17337326998554,3311151,25.35,9369,12981,86.4,510500,12234,34.55,2006,6649771.98273361,85.07,493.771498659652,0.716751185997,255.031739184026,60.6469204507,773.0,11849.0,10.4499999999998
40.01,40.0,10.13,6.96,50.8,0.215893694632621,5392036,20.36,6053,7965,47.5,510600,5911,30.1,2006,6195306.69370812,196.23,441.749653916212,4.69749322493,497.893920595533,65.3699351744,1107.0,3047.0,23.8900000000031
74.69,80.48,11.77,8.2,53.0,0.243015188449278,5608402,22.89,7490,17197,78.84,510700,20258,32.86,2006,23832611.5952403,259.92,573.24728536203,1.28000394789,197.221058315335,52.4730581694,1162.0,3454.0,141.41
28.33,31.14,10.13,7.62,70.21,0.201895424836601,1664814,32.43,3162,22700,82.7,510800,16318,19.03,2006,3956764.68623355,163.79,580.070237738115,0.460232843137,144.222748180235,50.9855654003,655.0,1048.0,151.599999999999
53.18,42.76,8.98,5.67,100.0,0.196852062852752,2409397,31.91,2588,1858,99.78,510900,5323,29.63,2006,2486827.60983351,86.54,324.607945626209,2.31044832114,510.890460343871,69.0467998627,656.0,21100.0,29.2000000000007
48.87,29.5,5.14,2.27,6.51,0.192073531850378,3012878,23.21,6196,43719,88.59,511000,5383,15.47,2006,13191387.8529938,68.98,397.874016239851,1.87822535734,606.260761245675,73.681272707,810.0,22148.0,66.37
47.67,46.47,12.34,8.86,38.17,0.254284245401577,3664350,18.31,7408,40722,94.41,511100,12722,33.61,2006,9917190.25547841,189.71,610.74922136516,1.11907750235,206.121586629002,55.5837044297,1164.0,10528.0,27.9599999999991
102.95,57.44,9.1,5.77,46.74,0.199411412066053,3964607,31.96,2702,5228,99.47,511300,12482,38.51,2006,3539438.04047621,152.68,380.931226156705,1.21349663785,415.83568489124,65.4933250083,1379.0,2131.0,-15.4000000000015
29.71,38.5,12.18,11.29,80.0,0.236608187134503,2808286,26.38,9004,14224,93.0,511400,7138,29.23,2006,5576731.19431365,113.19,474.742359801063,1.43107038734,357.298448401541,67.4274391245,563.0,9454.0,-5.59999999999854
32.25,35.24,6.03,11.77,34.64,0.175414787063231,4280679,21.18,9216,24184,71.5,511500,13259,29.09,2006,17292837.7798885,137.14,428.326555679395,0.763548654556,302.793414703378,65.3366730426,1233.0,73529.0,0.299999999999272
23.06,20.34,7.25,14.38,82.0,0.14582331599423,2811095,27.73,1239,85729,39.8,511600,6341,50.0,2006,13787407.7939643,66.75,374.936451876411,1.17037738828,502.58281994653,67.4366976507,409.0,91627.0,72.6399999999994
30.04,20.01,4.15,6.36,100.0,0.172597864768683,4003974,34.07,4404,68272,85.24,511700,16587,17.7,2006,13214056.0507747,116.21,466.194326410146,0.727919454995,273.214736656218,58.3183043417,1085.0,45684.0,18.5699999999999
21.1,19.25,7.97,7.05,46.4,0.221283008977131,1489092,22.41,1957,3217,85.8,511800,15049,22.12,2006,1829455.41790554,87.74,803.310992372558,0.384405016009,80.7653948799051,36.8104663338,941.0,3913.0,-220.479999999996
27.37,16.13,8.22,5.92,30.65,0.157862059657174,1460812,44.71,645,15677,61.03,511900,12295,26.35,2006,1672503.9148489,52.12,496.376197402076,0.249654162259,204.182999169534,53.6126909042,668.0,8.0,79.0499999999997
