UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
42.12,50.87,15.85,10.58,98.6,0.6461,8649524,6.76,1903,52009,97.09,360300,3832,40.41,2014,22122540.0732241,159.27,641.525128658735,2.80366492147,373.705532421178,52.7249506347,29969.0,35751.0,82.3
63.19,102.82,23.22,17.65,61.78,0.491,17799599,7.68,10739,52659,60.38,360400,19083,50.98,2014,32339364.8088479,586.11,646.602073660839,2.03824592655,188.517890625,49.9129880098,47498.0,158000.0,86.61
45.04,74.0,24.23,18.08,100.0,0.6743,9002683,6.02,4746,71679,89.53,360500,3159,51.22,2014,25113454.2876354,214.93,591.291635366969,3.46406052963,275.160277910877,57.9449121569,18818.0,83246.0,95.64
21.83,33.5,13.16,13.29,100.0,0.5423,6069809,7.84,2216,5543,86.1,360600,3558,40.74,2014,10161558.4377389,316.13,611.707753357754,2.83564356436,244.045348094528,51.631076462,23041.0,1391538.0,86.5
93.04,136.8,11.64,10.37,55.03,0.4399,18435921,15.33,11434,56490,82.05,360700,39364,39.88,2014,14430374.5008785,965.67,774.690536467749,1.23516109361,166.749569066834,42.465244385,60993.0,-38975.0,58.03
37.6,53.05,18.73,16.97,93.13,0.4465,12421109,16.43,3251,22005,97.6,360800,25284,45.79,2014,14185856.3093087,726.63,649.421031702063,0.984413323839,147.521568390527,50.5303305527,65637.0,245009.0,86.17
43.39,68.0,14.24,15.55,100.0,0.4328,15229911,14.72,7072,50718,89.86,360900,18669,43.5,2014,41568314.9730118,714.94,632.135198549951,1.80582055955,222.875287657959,53.6481562361,60430.0,45638.0,93.18
51.73,58.4,20.49,16.38,100.0,0.435,10367713,16.76,2924,23573,89.23,361000,18801,47.22,2014,3950988.73465622,543.49,658.904219118805,1.01334680421,160.972550607287,47.3798199667,31291.0,31387.0,92.19
39.16,49.76,21.2,14.27,100.0,0.4586,15502360,13.76,5048,36088,18.97,361100,22744,46.46,2014,17968534.5765159,834.89,635.16505538628,1.31512087912,221.151715694385,50.112368288,42041.0,249478.0,90.32
298.0,383.29,26.51,10.5,100.0,0.6641,57705966,5.03,7880,90082,99.56,370100,10243,39.77,2014,95802553.021861,2348.8,356.009184789213,12.9254579293,559.157997574451,83.959840525,95983.0,180376.0,95.33
325.36,490.67,24.31,14.57,100.0,0.6841,86921000,4.02,10989,32196,95.65,370200,11043,44.68,2014,45087428.2497943,2871.26,464.323141120619,15.3635634744,549.508623412724,62.0162814976,270133.0,351486.0,98.63
152.72,262.32,23.98,15.94,100.0,0.6571,40297668,3.48,16445,78070,95.14,370300,5967,44.39,2014,77589300.5307837,1295.94,366.551315573547,15.0443069721,525.743266674373,80.8027200107,82590.0,756154.0,95.76
90.75,148.02,25.51,15.03,100.0,0.5134,19801306,7.46,10345,31468,100.0,370400,4552,42.16,2014,48695529.4953101,1179.95,439.60678994299,12.4196369998,589.273711898499,83.4259703332,18973.0,274757.0,95.44
62.6,114.75,34.32,23.5,100.0,0.6404,34304900,3.38,8624,7194,99.11,370500,7147,44.25,2014,18439160.4886091,1297.04,295.535602791541,13.2601067887,197.778669724771,77.6824343389,52883.0,679961.0,95.58
143.93,315.65,19.49,20.22,100.0,0.5855,60020788,7.11,9181,34691,85.97,370600,13749,39.96,2014,65057443.9895336,2457.5,477.262073018786,9.644317137,353.337654507085,56.611380407,166419.0,334969.0,95.71
124.0,175.86,28.16,17.87,100.0,0.5357,47860000,9.53,27101,63411,95.4,370700,15884,40.8,2014,126939635.837074,3498.14,381.033628695577,10.6579751731,402.16077254339,73.7211108841,133797.0,449548.0,92.79
122.5,185.56,32.73,13.61,100.0,0.5025,38000607,11.35,16408,71621,94.82,370800,11195,35.41,2014,97364726.0437919,2167.6,371.079175393453,10.9104131346,514.79125662377,86.8211443065,80687.0,667009.0,95.21
64.75,126.71,25.79,19.9,100.0,0.5502,30021852,8.67,9299,23990,98.2,370900,7759,43.87,2014,65583233.7833517,1553.8,372.82505315669,7.25342112058,500.310934144595,84.3275155454,39537.0,348532.0,95.37
78.15,190.38,31.63,25.31,100.0,0.6131,27903400,7.44,2710,12313,94.66,371000,5626,49.01,2014,18785794.9334955,1089.74,554.817188745867,9.06996986943,349.835046439629,49.064210179,96746.0,120166.0,95.49
57.18,99.6,29.84,22.64,100.0,0.5271,16118700,8.64,7542,98861,99.11,371100,5332,43.29,2014,71970735.9123209,889.54,443.805316768725,9.19963167587,377.676439652906,69.1004399942,20052.0,171066.0,94.5
169.86,210.0,23.32,19.82,100.0,0.5172,35698000,9.55,10161,119822,97.17,371300,17199,41.22,2014,92064407.2963363,3320.48,420.687307796305,8.50683815399,415.869799754802,78.0205407603,46000.0,253356.0,93.36
77.48,144.65,32.72,24.93,97.23,0.4953,25960800,10.42,7941,38810,94.22,371400,10356,43.9,2014,34717363.7347395,2436.44,359.216379696219,5.87051677594,377.591232148788,92.019243002,42081.0,333537.0,94.17
61.66,90.7,31.18,14.99,100.0,0.4395,25164000,12.09,8873,18515,98.59,371500,8620,46.7,2014,62974791.4679811,2007.49,329.423857923498,7.87233549583,474.178852012185,96.2103559434,36887.0,-458800.0,95.17
67.32,113.9,20.71,18.51,100.0,0.5247,22767060,9.26,15622,94304,92.01,371600,9022,60.29,2014,84095925.9265629,1537.83,333.64846162688,10.6800921861,288.867937372362,83.3021741218,53697.0,218886.0,93.29
67.1,95.05,22.19,12.44,99.48,0.4306,22221900,11.74,9290,55167,100.0,371700,12153,40.92,2014,31031812.8662068,2595.14,362.722305678241,6.27965403624,491.288051332447,91.1479109282,40313.0,211931.0,92.97
363.62,412.66,6.54,6.98,95.0,0.6831,67769890,2.17,14704,70053,76.77,410100,7581,40.17,2014,101559325.626315,2097.4,309.964643500859,22.3089603829,820.276097105509,86.418725427,144942.0,21656.0,95.89
86.17,108.99,14.49,10.51,53.2,0.4258,14920564,19.11,8832,30064,100.0,410200,6242,32.56,2014,18119464.6606678,1203.84,347.331930045032,6.42171757556,537.003510361228,88.404544025,24347.0,1767.0,78.24
203.0,194.35,9.66,8.54,83.08,0.5095,32845734,7.06,6849,48782,65.38,410300,15234,42.15,2014,62047814.0123913,1254.49,416.084909024598,5.31450019755,311.499953414702,70.0105148897,84721.0,168092.0,97.71
91.92,73.4,11.52,10.31,95.13,0.4783,16371717,10.21,5957,113148,93.73,410400,7909,40.11,2014,60013964.1208295,1334.84,404.075435911891,8.00570269928,446.810511133147,81.6742738361,28090.0,136069.0,91.76
71.5,80.0,13.87,10.09,100.0,0.4527,17918143,11.45,4962,144172,85.33,410500,7346,28.55,2014,48751026.0174936,1321.0,307.099438670352,8.62930800543,502.248150957709,91.1836485324,41900.0,276707.0,97.72
44.8,64.06,16.09,14.85,86.26,0.5414,6821975,9.3,3721,15309,93.5,410600,2139,39.66,2014,13833238.5205374,431.52,300.948126377664,11.5184838559,517.722149837134,95.2841104634,10141.0,-49305.0,80.0
76.0,112.82,14.45,10.25,100.0,0.4758,19179974,11.86,17795,22911,99.94,410700,8277,39.93,2014,40352078.3418047,1685.65,324.691589977573,10.1732769045,489.492691170258,91.6898322514,39964.0,240000.0,90.0
77.4,106.0,16.12,11.03,97.4,0.5323,18443139,7.42,13489,24070,56.51,410800,3974,37.06,2014,36784568.9575318,950.97,343.092693145634,12.5092432832,631.102808691044,86.7913966169,41304.0,-11197.0,87.5
48.8,54.0,13.04,13.59,99.0,0.3851,12536056,12.42,6381,20842,97.08,410900,4269,38.85,2014,12594848.0008592,1031.66,314.329787071663,10.338107537,599.556195491196,96.3022242068,23160.0,21099.0,92.31
41.43,88.0,12.56,10.51,96.44,0.457,20872312,8.85,4942,21405,98.7,411000,4985,38.3,2014,26691578.1634394,981.04,384.06448266976,10.1141424273,623.030652979755,88.3384946206,41865.0,228795.0,96.99
55.8,61.0,14.52,14.78,99.89,0.457,9411601,11.59,2396,4728,99.98,411100,2695,35.74,2014,11473275.7417535,507.47,427.37419062419,7.32715133531,695.023657628921,89.0000014568,11240.0,110077.0,96.25
29.99,30.0,9.57,14.14,95.32,0.5036,12400597,8.98,6969,33069,33.52,411200,9932,46.5,2014,19110697.3714422,381.95,444.167884407355,3.39782564929,162.00562878518,63.2453903553,28669.0,-525622.0,100.0
122.56,148.42,12.98,17.15,76.21,0.3956,26755709,17.52,6650,25982,75.59,411300,26512,25.3,2014,71543948.034583,2230.75,481.65548630628,2.41551444825,284.61337059446,75.5798102816,66241.0,297332.0,83.6
96.32,62.5,9.52,6.33,90.53,0.3649,16976370,22.08,4186,34813,99.64,411400,10699,41.89,2014,35016393.306299,2144.99,433.272353521859,5.89025870926,496.665475481437,84.5543585027,22843.0,75076.0,90.03
50.2,88.75,16.59,14.14,94.04,0.4108,17573375,25.03,2070,18999,99.14,411500,18916,42.29,2014,36692286.2483417,1720.03,491.720496199906,1.52763394272,238.795107504135,71.3250097339,20183.0,260286.0,88.99
31.44,66.0,21.88,10.38,91.0,0.3619,19920815,23.05,11098,8264,95.32,411600,11959,43.8,2014,13595833.062179,2073.66,444.081374554227,3.67671370126,540.675682130276,85.9279284806,27769.0,8761.0,90.34
43.26,71.3,23.23,10.5,91.88,0.3636,16912964,23.49,6207,28498,98.73,411700,15082,40.56,2014,23137782.2658657,1893.57,451.007736892039,3.0368504772,351.279297809241,81.7761781576,35876.0,60141.0,92.07
474.22,552.61,13.99,11.06,100.0,0.74,100694800,3.48,17097,21600,98.71,420100,8578,39.18,2014,88859347.9898887,1098.74,468.39995587327,17.797810389,860.206175812833,72.7979081496,568956.0,340025.0,93.0
84.02,72.5,18.13,10.91,100.0,0.6088,12185600,8.62,5812,43301,93.42,420200,4575,32.22,2014,94900414.5612333,294.46,589.914028558407,6.30302366345,403.428338762215,61.7864120657,19878.0,535208.0,90.6
49.8,79.16,15.91,11.64,100.0,0.515,12008200,12.59,2112,7959,39.82,420300,23687,36.22,2014,5617932.45413695,269.87,601.703335089773,0.899000126566,104.112533610364,57.5290027311,35906.0,7639.0,90.83
80.08,162.0,21.34,14.24,92.86,0.5596,31322100,11.22,17763,23993,62.88,420500,21214,41.35,2014,50430758.9539316,351.45,648.408426087082,2.1115718055,143.154715144774,59.1859029724,67086.0,91242.0,90.67
87.72,133.62,17.56,13.28,99.1,0.5601,31292600,12.83,8412,16271,97.7,420600,19724,32.06,2014,46192111.8577113,1044.02,536.209011339085,2.08868594622,205.532374631268,69.8514538587,187876.0,190612.0,75.88
41.27,63.99,27.56,14.95,100.0,0.6358,6866400,11.82,1710,50017,88.75,420700,1585,32.44,2014,29468059.3720249,132.87,490.971510866718,13.5689981096,480.126984126984,70.9214818121,5864.0,203881.0,81.97
42.35,55.03,17.38,10.45,100.0,0.5276,13105900,15.12,3825,65330,91.1,420800,12342,39.96,2014,19614736.3720016,325.05,515.927732279016,1.44718937308,174.25745757666,74.3488047663,28254.0,110083.0,84.87
40.0,42.0,22.66,9.05,100.0,0.5225,13547200,18.61,4900,21100,61.79,420900,8913,22.1,2014,21294441.9507706,423.71,476.237824652531,3.50864779874,402.774073768463,72.81964796,34671.0,-55119.0,80.9
62.08,73.7,14.61,11.44,42.0,0.4949,14804900,23.44,9923,16462,38.21,421000,14084,39.11,2014,19624662.2963524,554.58,474.627673019563,2.04459277143,306.139838769166,73.0990055909,38787.0,261613.0,88.4
36.31,72.5,12.96,13.03,100.0,0.4868,9642500,17.84,1918,14577,54.71,421200,9758,37.42,2014,15713814.9545643,223.09,639.06074304233,1.90147783251,192.467270355307,57.0744905839,24583.0,51887.0,91.0
46.2,45.0,9.84,9.18,99.77,0.4652,7234500,17.98,1700,7808,99.9,421300,9610,43.62,2014,7673389.24192168,222.81,537.575825475468,1.16463605123,166.950144179693,70.5459977533,15302.0,20.0,90.0
319.55,294.39,12.64,10.19,100.0,0.7234,78248074,3.99,4397,17323,85.5,430100,11817,35.16,2014,21898764.6997092,658.54,601.068122236053,8.45864343708,459.871706097326,61.2148841205,224570.0,87729.0,99.8
106.95,135.25,18.82,11.59,100.0,0.61,21610147,7.72,5929,5623,90.12,430200,11247,41.68,2014,19873648.8947451,338.77,652.915134744281,2.38001594472,266.809746509421,54.3750545097,43909.0,187746.0,94.46
78.68,79.78,18.09,9.03,100.0,0.5655,15705611,8.13,5260,63347,98.15,430300,5006,40.81,2014,35330685.8302455,200.45,607.472124928873,6.10955897027,420.752388172858,65.9123673175,25778.0,115943.0,89.82
99.55,123.54,12.79,8.88,96.82,0.4852,23965488,14.99,6466,38423,87.27,430400,15297,32.47,2014,15143495.0369364,564.78,600.770776089158,2.03703945649,362.336783678368,61.4058578667,19703.0,49038.0,72.3
69.68,58.0,14.42,8.78,89.6,0.3992,12616104,21.54,6771,26822,66.0,430500,20819,38.79,2014,17546612.1098081,294.21,669.103189759655,1.13258686145,263.669442711964,53.7085782437,12145.0,-22179.0,75.44
66.5,93.0,13.24,9.17,100.0,0.5229,26693384,10.79,10468,22677,88.2,430600,14856,40.88,2014,26104989.5680142,393.47,590.495948746941,2.68356643357,281.230594414423,59.3842011657,35361.0,216492.0,88.27
67.0,87.1,19.37,14.29,100.0,0.4589,25141545,13.44,10202,23168,97.42,430700,18177,43.71,2014,25627485.826687,376.73,567.251869050383,1.66760191451,238.6489108097,65.0085192731,22884.0,312791.0,86.09
20.84,32.96,17.25,8.85,100.0,0.4332,4100187,11.6,546,3365,97.3,430800,9537,39.45,2014,2956867.92568816,82.88,708.721486226776,0.692291535392,118.120588004088,53.9140458017,3706.0,25297.0,80.4
57.1,71.0,13.46,16.22,91.0,0.4476,12531471,18.49,4794,31696,84.98,430900,12321,55.8,2014,14066323.3381949,250.57,576.720248653356,0.933262969879,269.439498624274,62.7637768458,20771.0,43493.0,93.0
55.29,76.63,15.45,11.5,100.0,0.485,18725768,9.55,8898,33954,48.5,431000,19340,38.47,2014,26418392.3479383,398.85,719.63493626051,2.06117062568,185.420552574041,47.7838874468,44600.0,371840.0,92.3
45.57,60.04,16.24,9.37,91.15,0.4255,13014528,21.68,3811,38698,82.2,431100,22262,40.78,2014,5301445.92080077,465.95,675.760995720554,0.87440025111,182.434527709763,53.0160552868,17186.0,-1162.0,83.23
32.63,62.0,7.97,7.11,99.96,0.413,11812366,14.49,6454,40713,89.0,431200,27577,35.1,2014,9697661.40747922,242.49,683.99752750649,0.733277652698,132.518878309208,54.1170782745,12369.0,60544.0,87.85
42.5,47.15,9.27,9.53,100.0,0.4226,12108581,14.47,5519,34493,97.0,431300,8108,59.15,2014,34581592.9736342,251.69,646.608762448853,2.84805130735,361.053828870998,59.9306801196,9434.0,95459.0,68.47
548.0,1035.01,9.43,20.19,86.8,0.8543,167068719,1.31,19181,10006,94.47,440100,7215,41.5,2014,69532819.2123028,1348.14,756.063036268887,32.2942606347,1454.56334892006,44.9925880365,563212.0,423200.0,98.72
53.91,96.37,13.04,12.36,85.0,0.538,11134897,12.62,8180,36824,91.56,440200,18412,46.09,2014,27853260.8870151,350.82,842.814232652658,2.15860945139,121.936800135731,43.2350994082,24233.0,131745.0,80.12
1077.89,890.04,10.79,16.84,100.0,1.0,160018207,0.03,12115,725,99.81,440300,1943,45.08,2014,21441619.608832,809.79,727.296813922357,53.7281235377,4306.43015612161,36.499392142,946000.0,-2502.0,96.5
79.0,123.64,28.47,18.75,100.0,0.8787,18672129,2.35,4936,12972,94.89,440400,1579,57.02,2014,25858320.9651169,268.24,550.956048675733,34.6008188332,940.021289537713,35.7999157902,125185.0,-20920.0,90.13
238.0,250.42,9.92,14.41,69.16,0.6985,17165113,5.35,5516,8145,99.86,440500,2177,42.11,2014,26111091.8541053,461.13,778.36206541334,31.3010204082,2071.4877394636,40.1221476129,20977.0,193870.0,87.8133333333335
128.37,157.98,12.74,12.95,100.0,0.9489,74415994,1.8,16413,44480,99.94,440600,3796,39.78,2014,36532593.9163155,1260.54,469.824141391615,41.7089041096,1489.23611400042,46.2469395229,153760.0,269409.0,92.39
92.24,158.5,18.03,17.6,100.0,0.642,20827636,8.07,17284,17723,90.46,440700,9366,43.54,2014,27133532.0230632,589.04,761.123120371055,11.4570751314,386.918152211176,37.9512466808,51532.0,174914.0,89.55
89.03,107.92,11.62,12.97,100.0,0.3981,22589897,19.01,6558,11247,97.68,440800,12338,41.17,2014,40723609.529355,612.41,653.289096573214,5.16181157809,452.846365850532,31.7909411128,14416.0,-57179.0,84.6099999999997
60.81,120.39,10.07,12.54,100.0,0.3901,23490313,15.5,6027,14177,97.96,440900,11342,32.47,2014,15119052.6957034,297.12,837.550089302887,4.52862512018,413.659540278069,35.4113687852,6800.0,125708.0,100.0
46.32,95.28,19.92,21.17,97.82,0.4401,18450647,14.74,10093,34016,69.5,441200,14899,35.53,2014,17776891.7031188,352.59,1003.74310308047,4.48406361135,209.699773791362,44.1891809151,40431.0,-1479.0,78.06
98.78,243.7,18.23,17.27,100.0,0.67,30003674,4.7,8465,24525,96.66,441300,11319,36.95,2014,19789190.5859657,520.36,942.674735952688,12.0385452014,328.137306966669,38.4130640094,197644.0,62263.0,95.62
38.3,52.81,20.67,15.8,94.06,0.4392,8858389,19.72,4379,22732,99.0,441400,15865,42.77,2014,15063650.2014217,282.16,1034.40218349902,2.01172761665,212.754304603089,38.2925254569,15046.0,150068.0,86.8
24.09,16.37,10.73,12.66,87.9,0.547,7169931,15.32,1920,4226,99.25,441500,4817,41.56,2014,11078943.4847107,197.12,884.784500486314,6.18757019843,484.863465621427,35.4887422959,11276.0,62608.0,84.84
25.67,33.97,13.71,12.5,92.0,0.4126,7689506,11.39,1548,6300,36.21,441600,15655,44.56,2014,9158449.84664867,178.61,1051.26850950996,2.08647577656,150.175450032593,39.029238028,42567.0,71289.0,72.2485714285713
20.9,24.0,13.6,10.43,100.0,0.4905,11685491,16.51,2306,31647,99.9,441700,7815,35.06,2014,14193499.1980285,198.36,886.129248805554,5.17682020802,248.801517450683,34.7927797029,11568.0,5743.0,86.61
30.63,60.82,31.71,16.18,79.1,0.483,11977408,14.66,5126,30732,92.2,441800,19042,6.75,2014,36738650.5646964,381.56,867.622449408763,3.92095173066,154.916659817539,44.101618075,23748.0,5424.0,87.52
191.39,922.02,23.0,17.28,66.37,0.8881,58813173,0.35,28396,17851,83.42,441900,2450,45.26,2014,39371961.3347277,1130.43,485.529319371727,55.7934693878,2717.68979057592,42.9146591672,141031.0,135470.0,92.07
41.61,107.4,14.86,17.8,100.0,0.8807,28230069,2.37,8072,16703,73.03,442000,1744,40.8,2014,17200191.8589456,547.61,418.264539359325,47.4908890116,1504.76230661041,39.9417848107,128694.0,-12886.0,96.8
77.26,72.85,8.73,10.55,80.7,0.6341,8502208,7.15,2796,4511,99.8,445100,3113,53.71,2014,13457615.9907442,255.13,1032.44663051004,11.3950276243,692.03368206175,39.4165991828,5395.0,126286.0,86.6783333333333
208.18,120.0,3.56,8.39,72.0,0.5053,17804442,8.82,3848,8990,99.97,445200,5258,29.57,2014,14684789.3556506,454.37,891.716900651574,12.9355874575,902.062191657946,39.3008430852,5841.0,12500.0,37.81
27.32,28.1,6.5,13.17,90.48,0.3947,6640048,21.13,1314,14774,69.0,445300,7783,34.4,2014,54040842.4584695,194.8,966.633656504149,3.75481386393,244.764496801056,38.5484940404,275386.0,129451.0,72.42
202.37,285.1,14.16,12.65,93.67,0.5839,31482973,11.74,9087,27563,95.82,450100,22100,49.38,2014,59761299.5911865,559.43,776.82463319481,4.08040565013,241.482934484111,45.4216891892,72461.0,38477.0,75.22
111.52,180.09,11.77,13.03,99.24,0.6106,22085074,7.11,7559,90215,96.77,450200,18603,41.84,2014,30035930.4542436,324.56,756.181870484563,2.36169640937,159.736298217722,49.8859684154,41670.0,283322.0,40.17
75.83,71.18,11.85,11.53,96.64,0.4556,18270531,17.68,3828,15721,85.31,450300,27661,40.13,2014,11411255.7175046,362.03,761.742233655429,1.30172850221,135.405125760592,49.147026806,45641.0,108788.0,86.53
47.11,54.06,14.6,8.64,90.0,0.4892,10648152,11.23,4161,9568,91.1,450400,12565,40.17,2014,6410223.11570026,127.79,1048.56020912501,1.70473382212,183.207038819779,43.8777005194,25204.0,2037.0,70.0
35.36,73.07,21.39,10.86,100.0,0.5446,8560135,17.68,1920,3313,99.99,450500,3399,39.96,2014,10574571.4888532,138.65,619.227678306458,6.85283315845,367.402309686542,36.4090853584,26667.0,19333.0,79.89
15.39,34.88,35.59,7.48,90.81,0.5406,5889380,12.03,1732,49787,98.58,450600,5985,33.57,2014,13070962.558979,94.36,1003.75753722249,3.88147314249,116.288977423639,38.3572599326,14488.0,149497.0,55.85
24.85,88.91,31.67,7.32,88.0,0.3612,8549638,22.68,3982,4670,97.6,450700,10682,34.13,2014,10959859.5887377,147.61,770.557901053865,2.54513888889,230.609865136726,40.1005292869,16041.0,-68661.6666666567,77.0
40.13,68.52,18.3,12.11,98.67,0.4563,8053951,19.97,3501,73155,94.7,450800,10607,24.26,2014,89188338.4688883,253.55,791.027868219355,2.07806026365,310.885773624091,47.132218098,10702.0,109008.0,41.42
53.49,66.6,14.42,9.95,100.0,0.456,13417462,18.54,2910,18235,89.73,450900,12823,36.82,2014,5292471.0962909,272.06,860.851771048518,2.50046736252,343.536143464596,38.8232627746,19988.0,3272.0,96.4
19.87,41.11,17.03,11.62,100.0,0.3274,9179154,17.29,6293,31330,35.58,451000,36197,37.1,2014,14783906.3466214,148.21,951.518770604683,1.01128462642,76.2381693918159,40.1906382536,32730.0,159916.0,84.37
20.0,31.01,11.16,7.08,98.0,0.4158,4483807,21.85,2227,5948,67.11,451100,11753,44.25,2014,16702886.7932212,131.47,916.749893006259,1.04213841832,133.087035054857,46.0946107323,15183.0,1468.0,80.38
19.35,22.11,9.51,7.09,95.75,0.3335,6013922,22.83,15751,24430,100.0,451200,33480,33.45,2014,5797643.27276373,141.42,897.184163942126,0.548499880469,79.7520780125377,43.7792629466,19644.0,830578.0,68.94
28.51,39.0,21.76,10.4,96.7,0.395,5512357,24.21,6484,4880,77.3,451300,13387,34.59,2014,17492913.0161321,200.2,772.480302305993,1.27771958701,125.7759700357,48.9292099797,16464.0,433877.0,81.9
16.5,28.0,11.29,10.36,66.76,0.3535,6497236,22.68,3490,16065,65.41,451400,17331,39.0,2014,8218186.74196183,112.42,934.001454703831,0.806204232255,92.7238874166134,40.9331912493,16730.0,-1464.0,65.83
21.6,37.78,11.35,18.96,100.0,0.7097,4022558,13.71,46,1208,100.0,460200,1901,36.4,2014,1649481.95256843,48.81,1035.63328412074,15.2018646129,289.105624731645,21.799186353,32312.0,0.0,85.0
967.22,1231.44,11.68,16.97,99.25,0.5961,142626000,7.44,34968,214774,84.49,500000,82370,41.02,2014,148431422.31657,1491.84,655.300820072775,2.7629755476,264.135186485854,55.38765402,381647.0,1691216.0,92.25
472.55,604.08,14.78,13.77,100.0,0.7037,100565926,3.55,10064,25574,97.44,510100,14334,32.5,2014,40767095.4440105,1520.81,607.627486230452,14.3633763516,791.201554377477,64.5060211757,253590.0,86006.0,88.5671428571427
106.0,109.38,13.12,10.14,92.0,0.4662,10734046,11.34,1684,7973,82.44,510300,4382,40.14,2014,3488609.48828273,95.07,568.789914852036,3.35357470211,470.347291061357,66.1910223798,32228.0,23456.0,90.22
56.24,72.06,12.33,9.91,98.33,0.6403,8708501,3.33,2553,53869,20.0,510400,7399,43.81,2014,26186357.9916048,34.25,775.157636960365,3.7405609493,127.394230769231,30.5654653454,20489.0,38459.0,26.92
95.43,113.17,11.74,9.01,74.21,0.4484,12597311,12.69,3084,8741,97.01,510500,12234,39.92,2014,13721210.9504809,146.44,654.490176812329,1.57598560445,264.121040305682,57.7294663587,25454.0,8932.0,49.69
51.49,72.13,12.67,10.73,100.0,0.4727,15156490,13.15,6506,19847,99.98,510600,5911,40.03,2014,7280436.81934754,326.07,552.063018475149,7.72154471545,457.638337468983,61.3482392928,36192.0,22250.0,86.94
83.54,118.0,12.98,9.63,93.5,0.4651,15798910,15.67,5614,8401,99.56,510700,20258,38.5,2014,26460916.0146782,384.65,686.318338712566,1.97641136992,169.130525557955,51.978589605,76637.0,100269.0,84.29
35.61,53.83,13.85,11.7,97.0,0.3933,5661920,16.93,329,10260,100.0,510800,16318,37.24,2014,5010891.15791212,187.81,725.11417994377,0.989522058824,113.089179654356,52.986516606,12437.0,815.0,87.5
63.68,75.93,26.23,8.24,89.45,0.4461,8095540,17.2,1478,2567,100.0,510900,5323,32.6,2014,3260651.03146387,142.62,498.094187236949,3.79140874132,458.594841930116,64.6763826884,7773.0,13682.0,93.76
63.14,66.14,7.33,9.09,87.85,0.4421,11567723,15.79,2789,31169,86.15,511000,5383,42.62,2014,18143595.529639,100.43,566.618494122992,3.3838871357,516.163598615917,65.5408461929,8942.0,223716.0,87.33
49.71,72.9,14.1,8.33,69.45,0.4593,12075899,11.19,4588,38620,96.09,511100,12722,33.25,2014,9801368.96656467,242.56,775.12007953251,2.31581424537,193.379943502825,53.1171110612,18374.0,60145.0,82.41
94.0,113.0,13.89,11.02,85.04,0.4243,14320202,21.65,2537,4428,99.0,511300,12482,42.04,2014,4552917.27839242,234.2,509.551286000687,2.26208773615,374.091828336273,62.2435999273,12303.0,3024.0,81.79
45.64,60.58,14.22,10.57,100.0,0.4046,9448913,15.81,3974,13352,100.0,511400,7138,39.2,2014,7141353.79115612,183.5,663.122047919075,2.88921282799,312.593252108716,62.3576520318,7620.0,4202.0,61.21
72.45,80.43,5.97,8.44,98.89,0.4385,14438115,14.33,8560,20224,73.45,511500,13259,38.52,2014,33644260.8360478,184.91,652.256713059616,1.59983417502,258.678228782288,59.6310032487,30468.0,51200.0,81.25
28.91,47.5,22.47,20.3,100.0,0.3581,9196124,16.94,1758,17447,33.54,511600,6341,40.1,2014,14823629.0495827,107.6,527.58745375042,2.66335070267,378.171568057654,63.3527152401,7734.0,685569.0,100.0
62.38,72.46,3.14,13.83,92.85,0.3939,13478324,20.59,2222,34827,98.9,511700,16587,20.12,2014,18034880.942583,169.44,577.229809419097,1.21348043649,246.351022029932,58.4570364684,14524.0,154435.0,65.96
24.97,30.52,12.95,9.64,98.0,0.413,4624143,14.4,967,11271,93.14,511800,15049,32.0,2014,2601668.53739771,92.03,796.476504557439,0.889340981857,75.9852228921617,39.3592115098,33733.0,61547.0,68.92
33.18,33.66,2.78,11.02,90.0,0.3612,4566596,17.66,294,2547,95.18,511900,12295,37.77,2014,2092886.00915964,81.27,605.883831344635,0.624379526406,197.21526871515,55.5096401494,6360.0,2.0,88.31
28.08,44.7,15.04,9.89,91.02,0.382,11956020,20.23,820,6077,99.36,512000,5745,38.84,2014,1999979.33148989,85.08,546.249747687126,2.12326147427,344.088357050453,64.4847830638,17864.0,-1713.0,89.24
195.46,299.0,9.84,15.47,99.65,0.732,24972691,4.33,2895,29669,48.86,520100,8043,40.65,2014,18341486.2899794,247.59,785.243924581007,8.70220176639,419.24325095057,43.4565838499,123754.0,693587.0,95.2
30.0,42.5,12.34,16.66,87.1,0.2568,10427300,7.26,4093,51603,54.4,520200,9915,28.72,2014,46027332.6553723,56.29,828.196432755752,3.0530088853,224.415503875969,38.5941322213,13476.0,669544.0,75.74
78.25,66.0,7.05,12.7,79.89,0.4398,18743600,14.27,2778,32022,94.33,520300,30767,32.05,2014,25429755.4485386,227.91,746.422148145199,1.53540081919,153.237637632717,50.8839225696,35480.0,217662.0,83.82
