Citycode,Year,UER,UI,C,T,D,UI_normalized,UER_normalized,C2,T2,D2
210900,2006,0.1423354178081672,0.1471498927063404,0.9998616927870768,0.1447426552572538,0.3804242845876352,0.1345884910039387,0.1618332470108737,0.9957671207125218,0.1482108690074062,0.384165993145939
211000,2006,0.1227029374923643,0.2460306886177991,0.9424088859292321,0.1843668130550817,0.4168320080003005,0.2413960586336789,0.1271391617910926,0.9507268427737268,0.1842676102123858,0.418554850984529
211100,2006,0.1391054001315067,0.3117217149166082,0.9237947507307545,0.2254135575240575,0.4563286767060221,0.3123532012153359,0.1561252311752356,0.9427573385456841,0.2342392161952858,0.4699263134187047
211200,2006,0.1072435305321811,0.1240123076710558,0.997367554530048,0.1156279191016185,0.3395931903171491,0.1095960831691769,0.09981963955568011,0.9989096898467335,0.1047078613624285,0.3234094886023881
211300,2006,0.1290867636854352,0.1095774250515939,0.9966533684432961,0.1193320943685145,0.3448662549681736,0.09400402924814975,0.1384205183190497,0.9815704407391995,0.1162122737835997,0.3377432942296154
211400,2006,0.2254114937870707,0.1532029167300712,0.9816448699042739,0.1893072052585709,0.4310828770410529,0.1411267552525191,0.3086434520065753,0.9280524536849089,0.2248851036295472,0.4568426120893128
220100,2006,0.1533614526119853,0.1775501410052075,0.9973248263798431,0.1654557968085964,0.4062181357665756,0.167425772967664,0.1813182119753882,0.9992062459648123,0.1743719924715261,0.4174129657771523
220200,2006,0.09724239575438783,0.1215251671561197,0.9938206248628036,0.1093837814552538,0.3297087472842003,0.1069095612181241,0.08214585526078484,0.9913841529361743,0.09452770823945446,0.3061262353375963
220300,2006,0.1319165753861188,0.1037538262385544,0.9928341311229423,0.1178352008123366,0.3420391925119308,0.08771358206537065,0.1434212990008683,0.97052059176717,0.1155674405331195,0.3349038381016562
220500,2006,0.1252906266317192,0.1135602303550563,0.9987932873166696,0.1194254284933877,0.3453712731454551,0.09830611584529407,0.1317120688348763,0.9893976585780357,0.1150090923400852,0.337327328683084
220600,2006,0.1301546530843576,0.1262936398514398,0.9998866562512441,0.1282241464678987,0.3580636997273767,0.112060298175703,0.1403076688581333,0.993716172305168,0.1261839835169181,0.3541060082893967
220700,2006,0.07084132314040678,0.1078397559332871,0.9783273827494522,0.08934053953684692,0.295642175980538,0.09212706001301277,0.03549046335771491,0.8961260953771754,0.06380876168536384,0.2391248553788539
220800,2006,0.06406884753590411,0.1183600942051603,0.954689978892072,0.0912144708705322,0.2950958171002088,0.1034907604272671,0.0235222941813336,0.7769127746389467,0.06350652730430037,0.2221239121203929
230100,2006,0.1505207546592951,0.1338329288712287,0.9982764407026898,0.1421768417652619,0.37673835953852,0.1202039737442362,0.1762981933496743,0.9819411654633109,0.1482510835469552,0.3815414024182643
230200,2006,0.09376400136980702,0.1070763514811808,0.9978008476474426,0.1004201764254939,0.3165427888268245,0.09130245729925437,0.07599891359750884,0.9958075648610012,0.08365068544838161,0.2886173684574553
230300,2006,0.1267325113576657,0.1183258714480951,0.9994114225823701,0.1225291914028804,0.3499386710379694,0.1034537942054035,0.134260135648361,0.9915671177054345,0.1188569649268822,0.3432996622948594
230600,2006,0.1258990633509003,0.2184245113922444,0.9632192938400577,0.1721617873715723,0.4072217519463911,0.211576834244979,0.1327872847549514,0.9734741069543172,0.1721820594999652,0.4094078365215836
230700,2006,0.08197892257973782,0.1403064295533872,0.9649593981108331,0.1111426760665625,0.3274876635869166,0.1271964221315846,0.05517258287986739,0.9187092150697034,0.09118450250572602,0.2894340040899772
230800,2006,0.1178115825689443,0.1032930199418143,0.997841805496963,0.1105523012553793,0.3321350747610253,0.0872158352658066,0.1184952674983917,0.9883720108760291,0.1028555513820991,0.318840944907156
230900,2006,0.1091614071330343,0.1487368637482641,0.9881558312398245,0.1289491354406492,0.3569619589242129,0.1363026814625034,0.1032088686882552,0.9904082350388042,0.1197557750753793,0.3443938237368819
231000,2006,0.1517456159144635,0.112929978777189,0.9891879054865444,0.1323377973458263,0.3618106529294303,0.09762534019612672,0.1784627410831064,0.9561750271709197,0.1380440406396166,0.3633101489215088
231100,2006,0.06714355225315258,0.08630453419499337,0.9921731775748548,0.07672404322407297,0.2759049433446581,0.06886546881087614,0.02895584438843686,0.9129886491632504,0.0489106565996565,0.2113169995495109
231200,2006,0.06339280926243869,0.08506370361212252,0.9892883240496488,0.07422825643728061,0.2709855114355099,0.06752516713575916,0.02232761428892267,0.8642760227489081,0.04492639071234092,0.1970502531876716
310000,2006,0.6166321797829514,0.6690581081249947,0.9991682933435787,0.6428451439539731,0.8014427523963883,0.6983354400551969,1.0,0.9840984883354839,0.8491677200275984,0.9141469628142124
320100,2006,0.3317131064120863,0.3936051577377978,0.9963526682901254,0.362659132074942,0.6011126299809791,0.4008008241967634,0.4964973119411158,0.9942966673554609,0.4486490680689396,0.6678998975842713
320200,2006,0.183973437168205,0.4894242996895464,0.8912071628631859,0.3366988684288757,0.547785033815039,0.5043013006027093,0.2354150343766426,0.9315945259894212,0.3698581674896759,0.5869904975601058
320300,2006,0.1780179456835212,0.3114053045138993,0.9621444841051923,0.2447116250987103,0.4852297809132718,0.3120114257960083,0.2248906214766086,0.9867470961963649,0.2684510236363085,0.5146778293690812
320400,2006,0.1574481341692515,0.3506911185648416,0.9248651050786821,0.2540696263670466,0.4847474927085854,0.3544465842355974,0.188540105283478,0.9521778672461322,0.2714933447595377,0.5084387416244512
320500,2006,0.2509036317322067,0.4375244340102903,0.9625561164373116,0.3442140328712485,0.5756086541251566,0.4482408860154799,0.3536925946557117,0.9930254235386048,0.4009667403355958,0.6310072639412709
320600,2006,0.1692668465777738,0.2391428328765147,0.9852549051242446,0.2042048397271443,0.4485463409629813,0.2339560384444213,0.2094258725881472,0.998468391585358,0.2216909555162842,0.4704799802152749
320700,2006,0.1600724906002005,0.2790914650696056,0.9625757941649142,0.219581977834903,0.4597437293740224,0.2771071497936849,0.1931778099544021,0.9839462858758355,0.2351424798740435,0.4810068291861338
320800,2006,0.1513748626472815,0.194067557478433,0.9923335598012436,0.1727212100628572,0.4140012720208158,0.1852673069153916,0.1778075541051894,0.9997889077161015,0.1815374305102905,0.4260271227979165
320900,2006,0.1560563945875851,0.1914194866423551,0.9948078160315312,0.1737379406149701,0.4157353259767496,0.1824069536758607,0.18608065386046,0.999950301595925,0.1842438037681604,0.4292256366355024
321000,2006,0.1695654019632644,0.261635599268518,0.9769386120002508,0.2156005006158912,0.4589427565810882,0.2582519357968761,0.2099534730655408,0.994665130905731,0.2341027044312085,0.4825492691409382
321100,2006,0.1615012991871227,0.3049913027070996,0.9515179218629235,0.2332463009471111,0.4711029988860284,0.3050832460069777,0.1957027689040633,0.9758553960976344,0.2503930074555205,0.4943150488004435
321200,2006,0.1505124549434146,0.2539822090083976,0.9667297119340041,0.2022473319759061,0.4421747448469763,0.2499850120704877,0.1762835262752433,0.9849395257853247,0.2131342691728655,0.4581750386126724
321300,2006,0.1484278732059361,0.2300412605221712,0.9764727567913394,0.1892345668640537,0.4298632331171829,0.2241248392129346,0.1725996995103968,0.9915301965452531,0.1983622693616657,0.4434886468979052
330100,2006,0.216793961864696,0.2067616582791675,0.9997194492955835,0.2117778100719317,0.4601286729363172,0.1989790293714612,0.293414740091943,0.981436181250386,0.2461968847317021,0.4915552160101886
330200,2006,0.3147179278573844,0.280038493966228,0.9982986042884215,0.2973782109118062,0.5448598470240251,0.2781300971920239,0.4664638080935349,0.9674833263090952,0.3722969526427794,0.6001592239710858
330300,2006,0.165537144070857,0.1736026892060558,0.9997171597100687,0.1695699166384564,0.411730440256815,0.1631618739858984,0.2028348247664797,0.9941076835364522,0.1829983493761891,0.4265208848220186
330400,2006,0.1791794897513194,0.3088971985699078,0.964035580335213,0.2440383441606136,0.4850377786697873,0.3093022577238247,0.2269432764762055,0.9881355237965523,0.2681227671000151,0.5147248108554264
330500,2006,0.1659727648912026,0.198037913781924,0.9961126537515878,0.1820053393365633,0.4257908190220901,0.1895559465393992,0.2036046442503895,0.9993613824076534,0.1965802953948943,0.4432321691393196
330600,2006,0.2054444800784489,0.2137771629778913,0.9998024417255373,0.2096108215281701,0.4577875174968845,0.2065569314874258,0.2733581867701775,0.9902651459012795,0.2399575591288017,0.4874644677315442
330700,2006,0.1751239276871209,0.1739177548898683,0.9999940291553325,0.1745208412884946,0.4177556693231823,0.1635021968870384,0.2197763768483395,0.9891627535925587,0.191639286867689,0.4353876946981363
330800,2006,0.1716196403761899,0.1041202854957872,0.9695752258996414,0.1378699629359886,0.3656163295839456,0.08810941850195728,0.2135836777780048,0.9094102005251082,0.150846548139981,0.3703800610082845
330900,2006,0.1511088517552015,0.2583071936414976,0.9651133873452717,0.2047080226983495,0.4444844802725477,0.2546567087780167,0.1773374655371248,0.9838523224325024,0.2159970871575708,0.4609872404293113
331000,2006,0.1614512080724754,0.1746803977176962,0.9992252063275285,0.1680658028950858,0.409799446771764,0.1643259769209643,0.1956142489935695,0.9962147451037755,0.1799701129572669,0.4234251766322136
331100,2006,0.1495560851151152,0.06801759446273131,0.927120784762442,0.1087868397889233,0.3175823362168189,0.04911255790243733,0.1745934506561205,0.8278708628762098,0.1118530042792789,0.3043022234029568
340100,2006,0.1454630087619513,0.2091549968605594,0.983738386023973,0.1773090028112553,0.4176429961738427,0.201564229763879,0.1673602566060833,0.9956929051294168,0.1844622431849811,0.4285647521711775
340200,2006,0.1455098607479832,0.1936999417761867,0.9898572292924712,0.169604901262085,0.4097372787991234,0.1848702213274622,0.167443052400092,0.998775858631381,0.1761566368637771,0.4194532110226781
340300,2006,0.1043203506608956,0.1970346546507092,0.9514969797255675,0.1506775026558024,0.3786412400803525,0.1884722612138549,0.09465386070676435,0.9435022542859547,0.1415630609603096,0.3654655484989963
340400,2006,0.1083406761645812,0.2375387943016409,0.9276160513287941,0.1729397352331111,0.4005267460667085,0.2322234122353851,0.1017584910638291,0.920545778231899,0.1669909516496071,0.3920750126493309
340500,2006,0.1492494277737845,0.2106921024690729,0.9853227330572899,0.1799707651214287,0.4211048398675295,0.2032245573302385,0.1740515325814677,0.9970059089286443,0.1886380449558531,0.4336741235878995
340600,2006,0.06555421996715691,0.2956171499320682,0.7708711973116616,0.1805856849496126,0.3731062893793863,0.2949576149654636,0.02614721150629925,0.5469853045954655,0.1605524132358814,0.2963440747802555
340700,2006,0.3833739568806663,0.2025553607622284,0.9511914571445479,0.2929646588214473,0.5278877538987127,0.1944355343240148,0.5877912248778617,0.8643640486928297,0.3911133796009383,0.5814330092880886
340800,2006,0.07890915726764768,0.08553384128170713,0.9991882059193239,0.0822214992746774,0.2866265032202394,0.06803299335698426,0.04974776148036975,0.9878755208308538,0.058890377418677,0.2411977658777152
341000,2006,0.088625125331762,0.07397618431655262,0.9959335230997554,0.08130065482415731,0.2845523635279456,0.0555488176728358,0.066917605462728,0.9956817979775355,0.0612332115677819,0.2469185983067049
341100,2006,0.06272386917420388,0.1394728759595605,0.9251606097767765,0.1010983725668822,0.3058303974614303,0.1262960467753286,0.02114547815253926,0.7009932162063275,0.07372076246393394,0.2273274166940182
341200,2006,0.0637810733677876,0.1716941886014142,0.8888089448157457,0.1177376309846009,0.3234907410738811,0.1611003785709123,0.02301374603295474,0.6614314283557634,0.0920570623019335,0.246757845282786
341300,2006,0.05580057355335273,0.1621169928868218,0.8729137942012392,0.1089587832200873,0.3084017264416603,0.1507554276675483,0.008910783177284191,0.4591043349475015,0.07983310542241627,0.1914464018250335
341500,2006,0.1171576075999151,0.08835560841255158,0.990130750085672,0.1027566080062333,0.3189709663299642,0.07108096724195297,0.1173395773898505,0.9693947540482766,0.09421027231590176,0.3022034807220041
341600,2006,0.05423050857781177,0.1624615801272122,0.8663315184936718,0.108346044352512,0.306371658491275,0.1511276387186739,0.00613619906026025,0.3872779709316743,0.07863191888946709,0.1745061889961981
341700,2006,0.1334374952406979,0.06366976176102715,0.935261236114955,0.09855362850086254,0.3036007055580253,0.04441618151256799,0.1461090349465273,0.8456422590019328,0.09526260822954763,0.2838275660002931
341800,2006,0.1462238409980127,0.07214657265891126,0.94070433437336,0.109185206828462,0.3204855649057941,0.05357253533147325,0.168704782514744,0.8554007863399195,0.1111386589231086,0.3083311470409553
350100,2006,0.1715746289503036,0.1810540954375688,0.999638606026592,0.1763143621939362,0.4198221566878219,0.1712106216489092,0.213504134581198,0.993938808526265,0.1923573781150536,0.4372544604860111
350200,2006,0.1753859976755184,0.476720783025389,0.8868308271699389,0.3260533903504537,0.5377305997114687,0.4905794074612191,0.2202395011385338,0.9248542319466392,0.3554094542998764,0.5733253333693588
350300,2006,0.1666193195933369,0.1775982640507884,0.9994912135077109,0.1721087918220626,0.4147544155202924,0.1674777537936479,0.2047472214273059,0.9949747467104422,0.1861124876104769,0.4303222341686339
350400,2006,0.1192316901645226,0.068986973087885,0.9637107559079446,0.09410933162620383,0.3011547361730849,0.05015964669364849,0.1210048502484936,0.9103217751874518,0.08558224847107106,0.2791189430202096
350500,2006,0.188475504676058,0.2166498044731808,0.9975788394815391,0.2025626545746194,0.4495244352344472,0.2096598580765167,0.2433709885541152,0.9972275511857986,0.226515423315316,0.475276152251033
350600,2006,0.2031046327284279,0.1202867134138364,0.9666524271620153,0.1616956730711322,0.3953523932339422,0.1055718269228452,0.2692232602577304,0.8996351473263281,0.1873975435902878,0.4105964158835785
350700,2006,0.09065943819181727,0.07064788882288603,0.9922749023841054,0.08065366350735165,0.28289681172413,0.0519537096161625,0.07051259817863272,0.9884506949609294,0.06123315389739761,0.2460202299091118
350800,2006,0.124789833883011,0.0777402716386105,0.9726420399022717,0.1012650527608108,0.3138385691531335,0.05961465277771237,0.1308270789598505,0.927455765780655,0.09522086586878145,0.2971752699546645
350900,2006,0.0821836752006191,0.07825630008932481,0.9997003497311182,0.08021998764497196,0.2831888940338311,0.06017204861115501,0.05553441718524096,0.9991964336625073,0.05785323289819799,0.2404303308397796
360100,2006,0.1597359778941921,0.214689699520529,0.9891709373786387,0.1872128387073606,0.4303318477099687,0.2075426214547645,0.1925831321392716,0.9993008628622648,0.2000628767970181,0.4471275046448911
360200,2006,0.1473571220098181,0.1243567265437118,0.9964108042291322,0.135856924276765,0.3679256815971232,0.1099681123553811,0.1707074916665718,0.9763038577140581,0.1403378020109765,0.3701517762843075
360300,2006,0.07591580460169478,0.1208409339415872,0.9735841990926968,0.09837836927164097,0.3094828361240347,0.1061704764983658,0.04445797481995297,0.9122202437242725,0.07531422565915936,0.2621128789027796
360400,2006,0.08619779236412092,0.09051239171502176,0.999701879024022,0.08835509203957134,0.2972015335312048,0.07341064891894464,0.06262807630077402,0.9968538937414309,0.06801936260985933,0.2603946360189637
360500,2006,0.1534516919533045,0.1400189705484682,0.9989519155373418,0.1467353312508863,0.3828596873922342,0.1268859189967175,0.1814776809445426,0.9842041993519115,0.1541817999706301,0.3895463707888068
360600,2006,0.4193316529133778,0.1522280294308411,0.8840860649814999,0.2857798411721094,0.5026469687891176,0.1400737161847801,0.6513348704284297,0.7633254243998426,0.3957042933066049,0.5495918009078229
360700,2006,0.1118243830275739,0.06829312671439579,0.9703553742732776,0.09005875487098483,0.2956162999386533,0.04941017817675409,0.1079148208215172,0.9282843206635051,0.07866249949913566,0.2702242863053735
360800,2006,0.09241954609054823,0.07033251167006305,0.9907486436253025,0.08137602888030564,0.283942230456789,0.0516130502771218,0.07362302194844178,0.9844352135887326,0.06261803611278179,0.2482808888239151
360900,2006,0.159779252485071,0.0888052764408769,0.9583750023478442,0.1242922644629739,0.3451356244239669,0.07156668287463552,0.1926596060396475,0.8888014379236301,0.1321131444571415,0.3426694511655798
361000,2006,0.1094839793645334,0.07408308793882085,0.9812282681811544,0.09178353365167713,0.3001009792929404,0.05566429121610604,0.103778911205,0.9533818588093992,0.07972160121055305,0.2756902761240931
361100,2006,0.15669183163392,0.08304389705029949,0.9516434694084126,0.1198678643421098,0.3377446821092854,0.06534344292973558,0.1872035841618139,0.8758824443020292,0.1262735135457747,0.3325669161162586
370100,2006,0.1673964127690958,0.3605557989670504,0.930667821260749,0.2639761058680731,0.4956551899386673,0.3651020660153773,0.2061204833091369,0.9604889522103669,0.2856112746622571,0.5237618484958776
370200,2006,0.1857525409644432,0.3977008167768723,0.9316857975990772,0.2917266788706578,0.5213421175049439,0.4052248114409197,0.2385590272766045,0.9659082324646877,0.3218919193587621,0.5576002644121393
370300,2006,0.2415368379048125,0.3520853063398034,0.9825067460916699,0.296811072122308,0.5400174818233838,0.3559525369708093,0.3371398036656627,0.9996315558909833,0.346546170318236,0.5885732642783563
370400,2006,0.1371005038986796,0.3431395045036589,0.9032886288850838,0.2401200042011692,0.465722738722037,0.3462895955896352,0.1525822228726864,0.9215368683865037,0.2494359092311608,0.4794417447991196
370500,2006,0.1651188554756277,0.2665537745914554,0.9719999342196098,0.2158363150335415,0.4580315316818323,0.2635643762821845,0.2020956344076504,0.9912492528556094,0.2328300053449174,0.4804087518358892
370600,2006,0.1988927658083494,0.2863880505269979,0.983611985990951,0.2426404081676736,0.488532510442714,0.2849886654866254,0.261780142143818,0.9990987333256409,0.2733844038152217,0.5226260724100679
370700,2006,0.1961244647441125,0.2959392936900628,0.9792099511936011,0.2460318792170876,0.4908328273865088,0.2953055833540809,0.2568880616989779,0.9975768942113832,0.2760968225265294,0.5248121670823255
370800,2006,0.146426110381505,0.2646350221623212,0.9577595776074236,0.2055305662719131,0.4436765357081689,0.2614918072059507,0.1690622284978981,0.9766853405137862,0.2152770178519244,0.4585388832863568
370900,2006,0.1821871566272554,0.2760731690595868,0.9787881786004204,0.2291301628434211,0.4735714251851877,0.2738468923064239,0.2322583588920755,0.9966180238776076,0.2530526255992497,0.5021920027855524
371000,2006,0.174334714840187,0.3035261335182091,0.9627610869635056,0.2389304241791981,0.4796174672501161,0.3035006216380197,0.2183816973515248,0.986609568784233,0.2609411594947723,0.5073923973092177
371100,2006,0.1857485466879265,0.2369479519027168,0.9926371779904994,0.2113482492953216,0.4580307083086686,0.231585204999087,0.2385519686794414,0.9998901988669012,0.2350685868392642,0.4848121038526919
371300,2006,0.1751422921783456,0.2389701132946374,0.9880503225273146,0.2070562027364915,0.4523073599833099,0.2337694728099894,0.2198088301712676,0.9995262173267662,0.2267891514906286,0.4761110193223582
371400,2006,0.1315073750937214,0.2886780576102219,0.9274082300978566,0.2100927163519717,0.441408783587768,0.2874622508189386,0.1426981692898981,0.9416709213262299,0.2150802100544183,0.4500386422975067
371500,2006,0.1416928131198483,0.2868176870469173,0.9409041918146201,0.2142552500833828,0.4489918294598964,0.2854527437865068,0.1606976502110531,0.9601091064525533,0.2230751969987799,0.4627921002590968
371600,2006,0.1241219986048931,0.2360090631002194,0.9505131612630774,0.1800655308525562,0.4137084202251357,0.2305710502449187,0.1296468952194829,0.9599488663569468,0.1801089727322008,0.4158069313936341
371700,2006,0.1346513657603051,0.2331860693160351,0.963453485814816,0.1839187175381701,0.4209478940661665,0.2275217513720356,0.1482541600950361,0.9774981951852412,0.1878879557335358,0.4285558745678045
410100,2006,0.1392752475831679,0.395573525080167,0.8777070170042861,0.2674243863316674,0.4844793704600533,0.4029269855620959,0.1564253818371748,0.8976588240470591,0.2796761836996353,0.5010526860259148
410200,2006,0.05390250761712595,0.2292921205761526,0.7851344519457422,0.1415973140966393,0.3334260481729854,0.2233156445183433,0.005556563013303721,0.3078219843382637,0.1144361037658235,0.1876857707476388
410300,2006,0.1612945450059977,0.1628968578688882,0.9999877858202417,0.162095701437443,0.4026086456739442,0.1515978104684383,0.1953373974856734,0.9920208113332507,0.1734676039770559,0.4148294507835166
410400,2006,0.06139484940997798,0.2456995595738585,0.7998825900871784,0.1535472044919182,0.3504564675243435,0.2410383846543299,0.01879686380442188,0.5181049377479137,0.1299176242293759,0.2594435634463064
410500,2006,0.1349188535876767,0.2453942389795702,0.956879436477991,0.1901565462836235,0.426564050114956,0.2407085880570978,0.1487268586704989,0.9717062857736486,0.1947177233637984,0.4349809602087628
410600,2006,0.08548748126747961,0.2775620682377352,0.848585119258908,0.1815247747526074,0.3924783084858166,0.2754551489774801,0.06137283023287941,0.7720321017582883,0.1684139896051798,0.3605842569502799
